class,term,week,subject,topic,agegroup,context,generated
Jss 3,Calvary Term,9,Basic Technology,"Architectural Symbols and Components",12-13,"Learning common symbols for sanitary wares, fittings, electrical outlets used in building plans and blueprints",true
Jss 3,Calvary Term,10,Basic Technology,"Technical Drawing Applications",12-13,"Integrating isometric, oblique, orthographic, and perspective drawing skills for complete technical documentation",true
Jss 3,Summer Term,1,Basic Technology,"Woodwork Projects: Planning and Design",12-13,"Selecting appropriate tools and materials for woodwork; designing simple furniture like stools, tables, shelves",true
Jss 3,Summer Term,2,Basic Technology,"Woodwork Projects: Construction",12-13,"Practical construction of household furniture using measuring, marking, cutting, joining, and polishing techniques",true
Jss 3,Summer Term,3,Basic Technology,"Metalwork Projects: Design and Fabrication",12-13,"Producing bottle openers, trash bins, coal pots, stools from metal sheets and rods using metalwork tools",true
Jss 3,Summer Term,4,Basic Technology,"Metalwork Projects: Finishing",12-13,"Completing metalwork projects using cutting, filing, drilling, bending, and finishing techniques",true
Jss 3,Summer Term,5,Basic Technology,"Soldering: Principles and Practice",12-13,"Understanding soldering process, tools, and materials; joining metals using soft and hard soldering techniques",true
Jss 3,Summer Term,6,Basic Technology,"Brazing: Techniques and Applications",12-13,"Learning brazing operations, tools, and materials; practicing metal joining through high-temperature brazing",true
Jss 3,Summer Term,7,Basic Technology,"Machine Motions: Linear Motion",12-13,"Understanding linear motion in mechanical systems; using levers, linkages, slides, and slots to produce linear movement",true
Jss 3,Summer Term,8,Basic Technology,"Rotary Motion: One-Way and Reversible",12-13,"Learning about rotary motion in car shafts, cranes; understanding brakes, clutches, and ratchet mechanisms",true
Jss 3,Summer Term,9,Basic Technology,"Converting Rotary to Linear Motion",12-13,"Understanding rack and pinion, screws, crank and slider, connecting rod and piston systems for motion conversion",true
Jss 3,Summer Term,10,Basic Technology,"Mechanical Systems and Applications",12-13,"Integrating knowledge of material processing, drawing, and machine motions for practical mechanical projects",true
Jss 3,Noel Term,1,Civic Education,"Introduction to Constitution",12-13,"Understanding the meaning and concept of constitution as the supreme law of a nation",true
Jss 3,Noel Term,2,Civic Education,"Colonial Nigerian Constitutions: Early Period (1922-1946)",12-13,"Study of Clifford Constitution 1922 and Richards Constitution 1946; their features and limitations",true
Jss 3,Noel Term,3,Civic Education,"Colonial Nigerian Constitutions: Late Period (1951-1960)",12-13,"Examining Macpherson Constitution 1951, Lyttleton Constitution 1954, and 1960 Independence Constitution",true
Jss 3,Noel Term,4,Civic Education,"Features of Colonial Constitutions",12-13,"Analyzing common characteristics and provisions of constitutions during British colonial rule in Nigeria",true
Jss 3,Noel Term,5,Civic Education,"Post-Independence Constitutions I",12-13,"Study of 1963 Republican Constitution and 1979 Presidential Constitution; their unique features",true
Jss 3,Noel Term,6,Civic Education,"Post-Independence Constitutions II",12-13,"Examining 1989 and 1999 Presidential Constitutions; understanding democratic development in Nigeria",true
Jss 3,Noel Term,7,Civic Education,"Supremacy of the Constitution",12-13,"Understanding why the constitution is the highest law; uniform application to all states and individuals",true
Jss 3,Noel Term,8,Civic Education,"Right Attitude to Work: Meaning and Attributes",12-13,"Exploring honesty, discipline, integrity, commitment, punctuality, and diligence as work ethics",true
Jss 3,Noel Term,9,Civic Education,"Rewards of Right Attitude to Work",12-13,"Understanding benefits like higher productivity, efficiency, progress, recognition, and improved national image",true
Jss 3,Noel Term,10,Civic Education,"Consequences of Wrong Attitude to Work",12-13,"Examining effects like declining productivity, lack of motivation, indiscipline, and national disasters",true
Jss 3,Calvary Term,1,Civic Education,"Negative Behaviour in Society",12-13,"Understanding dishonesty, excessive love of money, ostentatious living, and disregard for time (African time)",true
Jss 3,Calvary Term,2,Civic Education,"Types of Negative Behaviour",12-13,"Examining drug trafficking, examination malpractice, cultism, and other anti-social behaviors",true
Jss 3,Calvary Term,3,Civic Education,"Effects of Negative Behaviour on Society",12-13,"Analyzing consequences like value disorientation, inefficiency, and high crime rates in communities",true
Jss 3,Calvary Term,4,Civic Education,"Promoting Positive Behavioural Changes",12-13,"Strategies and sanctions for discouraging negative behavior and encouraging acceptable conduct",true
Jss 3,Calvary Term,5,Civic Education,"Elections: Meaning and Importance",12-13,"Understanding the electoral process and why elections are crucial for democracy and good governance",true
Jss 3,Calvary Term,6,Civic Education,"Electoral Bodies in Nigeria",12-13,"Study of INEC (Independent National Electoral Commission) and SIEC (State Independent Electoral Commission)",true
Jss 3,Calvary Term,7,Civic Education,"Free and Fair Elections",12-13,"Understanding the need for transparent electoral processes and credible election outcomes",true
Jss 3,Calvary Term,8,Civic Education,"Electoral Malpractices and Prevention",12-13,"Identifying types of electoral fraud in Nigeria and methods to prevent rigging and manipulation",true
Jss 3,Calvary Term,9,Civic Education,"Voting: Meaning and Importance",12-13,"Understanding civic responsibility of voting and how citizens participate in choosing their leaders",true
Jss 3,Calvary Term,10,Civic Education,"Voters' Registration and Electoral Process",12-13,"Learning about voter registration requirements, procedures, and the complete voting process",true
Jss 3,Summer Term,1,Civic Education,"Constitutional Development in Nigeria",12-13,"Comprehensive review of Nigeria's constitutional journey from colonial era to present day",true
Jss 3,Summer Term,2,Civic Education,"Comparing Colonial and Post-Independence Constitutions",12-13,"Analyzing differences and similarities between constitutions before and after 1960 independence",true
Jss 3,Summer Term,3,Civic Education,"The Constitution and Rule of Law",12-13,"Understanding how constitutional supremacy ensures equality, justice, and protection of rights",true
Jss 3,Summer Term,4,Civic Education,"Work Ethics and National Development",12-13,"Connecting positive work attitudes to economic growth, productivity, and nation-building",true
Jss 3,Summer Term,5,Civic Education,"Value Orientation in Nigerian Society",12-13,"Examining cultural values, ethics, and moral standards that promote societal progress",true
Jss 3,Summer Term,6,Civic Education,"Anti-Corruption Agencies and Their Roles",12-13,"Study of ICPC, EFCC, NAFDAC, and NDLEA in fighting corruption and promoting good behavior",true
Jss 3,Summer Term,7,Civic Education,"Democratic Principles and Practices",12-13,"Understanding fundamental democratic values like participation, accountability, and transparency",true
Jss 3,Summer Term,8,Civic Education,"Electoral Reforms in Nigeria",12-13,"Examining improvements in Nigeria's electoral system and the role of technology in elections",true
Jss 3,Summer Term,9,Civic Education,"Youth Participation in Democracy",12-13,"Encouraging active citizenship, political awareness, and youth involvement in democratic processes",true
Jss 3,Summer Term,10,Civic Education,"Building a Better Nigeria Through Civic Responsibility",12-13,"Integrating lessons on constitution, values, and democracy for national transformation",true
Jss 3,Noel Term,1,Computer Studies,"Computer Career Opportunities",12-13,"Understanding various computer professions: computer manager, system analyst, programmers, educators, engineers, technicians, operators",true
Jss 3,Noel Term,2,Computer Studies,"Functions of Computer Professionals",12-13,"Learning specific roles and responsibilities of different computer professionals in organizations and industries",true
Jss 3,Noel Term,3,Computer Studies,"Qualities of Good Computer Professionals",12-13,"Identifying essential qualities needed for success in computer professions: skills, ethics, communication, problem-solving",true
Jss 3,Noel Term,4,Computer Studies,"Computer Professional Bodies in Nigeria",12-13,"Understanding professional organizations: NCS, IMIS, CPRN, ITAN, NIG and their roles in regulating computer profession",true
Jss 3,Noel Term,5,Computer Studies,"Computer Viruses: Meaning and Types",12-13,"Understanding what computer viruses are and types: boot sector virus, executable file virus, document attack viruses",true
Jss 3,Noel Term,6,Computer Studies,"Examples and Sources of Computer Viruses",12-13,"Learning about specific viruses (Trojan horse, Logic bomb, Alabama virus) and sources: infected diskettes, CDs, emails, downloads",true
Jss 3,Noel Term,7,Computer Studies,"Virus Warning Signs",12-13,"Identifying symptoms of virus infection: slow response time, tiny dots on screen, incomplete file saving, strange characters",true
Jss 3,Noel Term,8,Computer Studies,"Virus Detection and Anti-Virus Software",12-13,"Understanding anti-virus programs: Norton Anti-virus, McAfee Virus Scan, Dr. Solomon's Toolkit; running virus scans",true
Jss 3,Noel Term,9,Computer Studies,"Internet Search Engines",12-13,"Identifying and using search engines: Google, Yahoo, Ask, Mama for finding information on the internet",true
Jss 3,Noel Term,10,Computer Studies,"Using Search Engines for Research",12-13,"Practical use of search engines to obtain information; downloading materials from internet to diskettes and flash drives",true
Jss 3,Calvary Term,1,Computer Studies,"Digital Divide: Concept and Meaning",12-13,"Understanding digital divide as the gap between those who have access to technology and those who don't",true
Jss 3,Calvary Term,2,Computer Studies,"Old Economy vs New Economy",12-13,"Comparing features of old economy (time-consuming, labor-based, mechanical) and new economy (digital, technology-driven, knowledge-based)",true
Jss 3,Calvary Term,3,Computer Studies,"Limitations of Old Economy",12-13,"Understanding disadvantages of traditional economy: constrained by space, time, distance, high labor costs",true
Jss 3,Calvary Term,4,Computer Studies,"Benefits of New Digital Economy",12-13,"Learning advantages: low capital to start business, creates new jobs, global reach, time and space irrelevance",true
Jss 3,Calvary Term,5,Computer Studies,"Database Terminologies",12-13,"Understanding basic database terms: fields, records, files, database, keys and their relationships",true
Jss 3,Calvary Term,6,Computer Studies,"Forms of Database",12-13,"Learning different database structures: flat file, hierarchical, relational databases and their characteristics",true
Jss 3,Calvary Term,7,Computer Studies,"Starting and Managing Databases",12-13,"Practical skills in opening existing databases, inputting data, storing and retrieving information from database applications",true
Jss 3,Calvary Term,8,Computer Studies,"Introduction to Spreadsheet Packages",12-13,"Learning spreadsheet applications: Excel, Lotus 1-2-3, StatView; understanding their uses in sales, budgets, exam results",true
Jss 3,Calvary Term,9,Computer Studies,"Spreadsheet Features and Terminologies",12-13,"Understanding spreadsheet components: rows, columns, cells, worksheets, charts, data ranges; loading and exiting programs",true
Jss 3,Calvary Term,10,Computer Studies,"Working with Worksheets",12-13,"Starting worksheets, entering data, editing, saving, retrieving, and formatting text, cells, rows and columns",true
Jss 3,Summer Term,1,Computer Studies,"Calculations in Spreadsheets",12-13,"Performing mathematical operations in worksheets: addition, subtraction, multiplication, division, average, counting using formulas",true
Jss 3,Summer Term,2,Computer Studies,"Formatting Worksheets",12-13,"Learning to format text, cells, columns, rows; naming cells and ranges; applying styles and number formats",true
Jss 3,Summer Term,3,Computer Studies,"Printing Worksheets",12-13,"Understanding print settings, page setup, print preview, and printing data from worksheets to paper",true
Jss 3,Summer Term,4,Computer Studies,"Creating Graphs and Charts: Line Graphs",12-13,"Constructing line graphs from worksheet data; identifying data range and axis for graph creation",true
Jss 3,Summer Term,5,Computer Studies,"Creating Histograms and Bar Charts",12-13,"Learning to create histograms and bar charts from spreadsheet data; selecting appropriate chart types",true
Jss 3,Summer Term,6,Computer Studies,"Creating Pie Charts and Legends",12-13,"Constructing pie charts to represent data proportions; adding and formatting legends for clarity",true
Jss 3,Summer Term,7,Computer Studies,"Editing and Formatting Graphs",12-13,"Modifying graphs and charts: changing colors, titles, labels, scales; improving visual presentation of data",true
Jss 3,Summer Term,8,Computer Studies,"Practical Projects: HIV/AIDS Data Analysis",12-13,"Using spreadsheets and graphs to analyze HIV/AIDS prevalence data; creating charts to visualize health statistics",true
Jss 3,Summer Term,9,Computer Studies,"Practical Projects: Voter Education Handbook",12-13,"Downloading and organizing voter education information using internet and database skills learned",true
Jss 3,Summer Term,10,Computer Studies,"Integration of IT Skills",12-13,"Combining database, spreadsheet, internet, and graphing skills for comprehensive data management and presentation projects",true
Jss 3,Noel Term,1,Cultural and Creative Arts,"Types and Features of Nigerian Traditional Arts",12-13,"Understanding traditional Nigerian art forms: Nok, Igbo Ukwu, Ife, Benin; their places of origin and cultural functions",true
Jss 3,Noel Term,2,Cultural and Creative Arts,"Contemporary Nigerian Art and Artists",12-13,"Learning about pioneering artists like Aina Onabolu, Ben Enwonwu, Ladi Kwali; their contributions to cultural preservation",true
Jss 3,Noel Term,3,Cultural and Creative Arts,"Prominent Nigerian Artworks and Locations",12-13,"Identifying famous Nigerian artworks, their locations (National Theatre, PHCN Lagos), and income generation through art",true
Jss 3,Noel Term,4,Cultural and Creative Arts,"Meaning and Use of Motifs",12-13,"Understanding motifs as design units; learning plant, floral, traditional, and geometrical motifs for pattern creation",true
Jss 3,Noel Term,5,Cultural and Creative Arts,"Creating Patterns Using Motifs",12-13,"Practical application of motifs to design patterns, decorate borders, and make greeting cards",true
Jss 3,Noel Term,6,Cultural and Creative Arts,"Exhibition and Display Techniques",12-13,"Learning to prepare artwork for display through labeling, framing, fixing, and mounting on boards",true
Jss 3,Noel Term,7,Cultural and Creative Arts,"Display Strategies and Gallery Visits",12-13,"Understanding categorizing, space design, and placement strategies; visiting galleries and museums for practical exposure",true
Jss 3,Noel Term,8,Cultural and Creative Arts,"Lettering: Types and Construction",12-13,"Learning lettering types (constructed, handwritten), constructing alphabets A-Z in upper and lower cases",true
Jss 3,Noel Term,9,Cultural and Creative Arts,"Qualities of Good Lettering and Slogans",12-13,"Understanding simplicity, legibility, spacing in lettering; constructing slogans for communication and education",true
Jss 3,Noel Term,10,Cultural and Creative Arts,"Package Design and Construction",12-13,"Learning methods of constructing and designing packages; writing captions for advertisement and product identification",true
Jss 3,Calvary Term,1,Cultural and Creative Arts,"Marketing of Art Works",12-13,"Understanding marketing outlets (shops, hotels, festivals, galleries) and sources of funding for art business",true
Jss 3,Calvary Term,2,Cultural and Creative Arts,"Introduction to Embroidery",12-13,"Learning embroidery tools, sources of designs, methods of transferring designs using carbon paper and pricking",true
Jss 3,Calvary Term,3,Cultural and Creative Arts,"Embroidery Stitches and Production",12-13,"Practicing embroidery stitches: herringbone, stem, loop, feather; creating embroidered fabric designs",true
Jss 3,Calvary Term,4,Cultural and Creative Arts,"Knitting: Tools and Techniques",12-13,"Understanding knitting art, identifying tools (knitting pins, wool), making basic stitches: purl and knit",true
Jss 3,Calvary Term,5,Cultural and Creative Arts,"Crocheting: Materials and Stitches",12-13,"Learning crocheting techniques, tools (crochet pins, wool, cotton thread), making basic crocheting stitches",true
Jss 3,Calvary Term,6,Cultural and Creative Arts,"Batik Work: Techniques and Processes",12-13,"Understanding batik art, preparing fabrics with wax, dyeing fabric after wax application for decorative patterns",true
Jss 3,Calvary Term,7,Cultural and Creative Arts,"Uses and Impact of Music",12-13,"Understanding music uses: rituals, ceremonies, church, advertisement, education, entertainment, and stress relief",true
Jss 3,Calvary Term,8,Cultural and Creative Arts,"Creating Music and Solfa Notation",12-13,"Learning music values, setting words to solfa, composing texts, barring phrases, and clapping rhythms",true
Jss 3,Calvary Term,9,Cultural and Creative Arts,"Drama and Rural Community Development",12-13,"Understanding theatre for development: using drama to highlight and solve community problems and motivate self-help",true
Jss 3,Calvary Term,10,Cultural and Creative Arts,"Career Opportunities for Dramatists",12-13,"Exploring career prospects: playwrights, directors, actors, designers; understanding their impact on society",true
Jss 3,Summer Term,1,Cultural and Creative Arts,"Process of Choreography",12-13,"Learning dance creation steps: conception of idea, gathering movements, teaching dancers, creating final structure",true
Jss 3,Summer Term,2,Cultural and Creative Arts,"Use of Space and Gestures in Dance",12-13,"Understanding choreographic elements: spatial arrangements, body gestures, and movement patterns in dance",true
Jss 3,Summer Term,3,Cultural and Creative Arts,"Prospects of Studying Dance in Nigeria",12-13,"Exploring dance as income earner, foreign exchange through tourism, carnivals, and cultural promotion",true
Jss 3,Summer Term,4,Cultural and Creative Arts,"Creating 10-Minute Dance Performance",12-13,"Practical choreography project: students create and perform original 10-minute dance piece for school programs",true
Jss 3,Summer Term,5,Cultural and Creative Arts,"Unity: Meaning and Importance",12-13,"Understanding unity concept, causes of disunity in home, school, and society; importance of national cohesion",true
Jss 3,Summer Term,6,Cultural and Creative Arts,"How to Maintain Unity",12-13,"Learning to maintain unity through tolerance, fairness, sincerity, respect, accommodation, honesty, and integrity",true
Jss 3,Summer Term,7,Cultural and Creative Arts,"Demonstrating Acts of Unity",12-13,"Creating and performing plays emphasizing religious and cultural tolerance to promote unity in diverse communities",true
Jss 3,Summer Term,8,Cultural and Creative Arts,"Integration of Arts and Crafts Skills",12-13,"Combining learned skills: embroidery, knitting, crocheting, batik for creating marketable textile art products",true
Jss 3,Summer Term,9,Cultural and Creative Arts,"Entrepreneurship in Creative Arts",12-13,"Understanding how to source funds, acquire exhibition space, market artworks, and build sustainable art business",true
Jss 3,Summer Term,10,Cultural and Creative Arts,"Cultural Arts Exhibition Project",12-13,"Final project: students organize mini-exhibition showcasing artwork, crafts, music, drama, and dance performances",true
Year 1,Calvary Term,1,Agricultural Science,"Plant: meaning, examples, part of a plant, drawing of a typical plant and uses of plant",5-6,"",true
Year 1,Calvary Term,2,Agricultural Science,"Requirements for plant growth: soil, water, air and sunlight",5-6,"",true
Year 1,Calvary Term,3,Agricultural Science,"Soil and its uses: meaning, uses and types",5-6,"",true
Year 1,Calvary Term,4,Agricultural Science,"Water and its uses: meaning, uses in agriculture and sources",5-6,"",true
Year 1,Calvary Term,5,Agricultural Science,"Water contamination: meaning, ways and sources",5-6,"",true
Year 1,Calvary Term,6,Agricultural Science,"Air: meaning, uses",5-6,"",true
Year 1,Calvary Term,7,Agricultural Science,"Fruit crops: meaning, examples, differences between fruits and vegetables and uses of fruit crops",5-6,"",true
Year 1,Calvary Term,8,Agricultural Science,"Farm insect: meaning, examples, uses",5-6,"",true
Year 1,Calvary Term,9,Agricultural Science,"Farm animals: Meaning, examples, uses, care of farm animals (Feeding, cleaning and housing)",5-6,"",true
Year 1,Summer Term,1,Agricultural Science,"Farm animals",5-6,"",true
Year 1,Summer Term,2,Agricultural Science,"Homes ( habitat)",5-6,"",true
Year 1,Summer Term,3,Agricultural Science,"Uses of farm animals",5-6,"",true
Year 1,Summer Term,4,Agricultural Science,"Gardening -- meaning",5-6,"",true
Year 1,Summer Term,5,Agricultural Science,"Pest in our garden",5-6,"",true
Year 1,Summer Term,6,Agricultural Science,"Pest control",5-6,"",true
Year 1,Summer Term,7,Agricultural Science,"Rodents",5-6,"",true
Year 1,Summer Term,8,Agricultural Science,"Useful insects in our garden -- pollination",5-6,"",true
Year 1,Summer Term,9,Agricultural Science,"Farm tools and their uses",5-6,"",true
Year 1,Calvary Term,1,Basic Science,"Harmful objects: meaning and examples",5-6,"",true
Year 1,Calvary Term,2,Basic Science,"Harmful substances: meaning, dangers of taking harmful substances into the body",5-6,"",true
Year 1,Calvary Term,3,Basic Science,"Animal identification and their babies off springs",5-6,"",true
Year 1,Calvary Term,4,Basic Science,"Communication and information technology: meaning of technology, benefits and examples in relations to communication and information",5-6,"",true
Year 1,Calvary Term,5,Basic Science,"States of matters",5-6,"",true
Year 1,Calvary Term,6,Basic Science,"Sorting things: into colors, into shapes, into sizes",5-6,"",true
Year 1,Calvary Term,7,Basic Science,"Road: types of road, how to walk along the road, road signs",5-6,"",true
Year 1,Calvary Term,8,Basic Science,"Body movements ( moving our body parts) types of body movements",5-6,"",true
Year 1,Calvary Term,9,Basic Science,"Characteristics of living things -- MR NIGER D and Non-living things",5-6,"",true
Year 1,Summer Term,1,Basic Science,"Human body",5-6,"",true
Year 1,Summer Term,2,Basic Science,"Floating and sinking objects",5-6,"",true
Year 1,Summer Term,3,Basic Science,"Living and nonliving things",5-6,"",true
Year 1,Summer Term,4,Basic Science,"Plants",5-6,"",true
Year 1,Summer Term,5,Basic Science,"Animals around us",5-6,"",true
Year 1,Summer Term,6,Basic Science,"Electricity",5-6,"",true
Year 1,Summer Term,7,Basic Science,"Light -- dangers of light",5-6,"",true
Year 1,Summer Term,8,Basic Science,"Sound",5-6,"",true
Year 1,Summer Term,9,Basic Science,"Force -- push and pull",5-6,"",true
Year 1,Calvary Term,1,Christian Religious Knowledge,"The life of Jesus: Jesus call little children to come to him. Matthew 19: 13-15",5-6,"",true
Year 1,Calvary Term,2,Christian Religious Knowledge,"Jesus our friend : Matthew 4:18-22, John 15:7-15, Luke 11:5-8 and 36",5-6,"",true
Year 1,Calvary Term,3,Christian Religious Knowledge,"Jesus our brother: Matthew 3:31-35, Act 17:24-27, Exodus 12:1-4",5-6,"",true
Year 1,Calvary Term,4,Christian Religious Knowledge,"Jesus want us to love one another: Matthew 5:1-12, 1 Corinthians 13:1-3, John 13:34-35",5-6,"",true
Year 1,Calvary Term,5,Christian Religious Knowledge,"The provision of food: John 6:1-13",5-6,"",true
Year 1,Calvary Term,6,Christian Religious Knowledge,"Using God strength and ability:1 Samuel 17:41-51, Genesis 40:1-19",5-6,"",true
Year 1,Calvary Term,7,Christian Religious Knowledge,"The death and resurrection of Jesus Christ: the definition of Jesus death, Matthew 27:27-50, 28:1-8",5-6,"",true
Year 1,Calvary Term,8,Christian Religious Knowledge,"The power of death: God has power over death, suffering and all evil powers, God has given us his power, God's power protect us from my kind of harm",5-6,"",true
Year 1,Calvary Term,9,Christian Religious Knowledge,"Ways to sacrifice: obeying parents, keeping your home and classroom clean, forgiving others -- Matthew 23:11, Galatians 6:9-10, obeying God our father, Matthew 21:28-32, Luke 2:51",5-6,"",true
Year 1,Summer Term,1,Christian Religious Knowledge,"Abraham -- God's promise to Abraham and the fulfilment",5-6,"",true
Year 1,Summer Term,2,Christian Religious Knowledge,"Who is a Christian and how to become a Christian?",5-6,"",true
Year 1,Summer Term,3,Christian Religious Knowledge,"What a Christian does and what a Christian should not do",5-6,"",true
Year 1,Summer Term,4,Christian Religious Knowledge,"God our father -- the joy of having God as our father",5-6,"",true
Year 1,Summer Term,5,Christian Religious Knowledge,"Talking to God in prayer",5-6,"",true
Year 1,Summer Term,6,Christian Religious Knowledge,"How Christians should relate with other people",5-6,"",true
Year 1,Summer Term,7,Christian Religious Knowledge,"Benefits of relating with God",5-6,"",true
Year 1,Summer Term,8,Christian Religious Knowledge,"Sharing with one another",5-6,"",true
Year 1,Summer Term,9,Christian Religious Knowledge,"Thanking God our father",5-6,"",true
Year 1,Calvary Term,1,Citizenship,"The community: meaning and types of community",5-6,"",true
Year 1,Calvary Term,2,Citizenship,"Cooperation in the community: working together, respect for one another, importance of cooperation in the community",5-6,"",true
Year 1,Calvary Term,3,Citizenship,"Community rules: meaning, list of community rules",5-6,"",true
Year 1,Calvary Term,4,Citizenship,"The roles of community members",5-6,"",true
Year 1,Calvary Term,5,Citizenship,"Leadership: meaning, types of leaders",5-6,"",true
Year 1,Calvary Term,6,Citizenship,"Neighbors at home, school and community",5-6,"",true
Year 1,Calvary Term,7,Citizenship,"National symbols",5-6,"",true
Year 1,Calvary Term,8,Citizenship,"Social amenities: meaning, examples and functions",5-6,"",true
Year 1,Calvary Term,9,Citizenship,"Personal security: meaning and measures",5-6,"",true
Year 1,Summer Term,1,Citizenship,"Respect -- meaning , people to respect, places and things to respect",5-6,"",true
Year 1,Summer Term,2,Citizenship,"Leadership in Nigeria traditional setting",5-6,"",true
Year 1,Summer Term,3,Citizenship,"Title of traditional rulers in Nigeria, functions of traditional rulers",5-6,"",true
Year 1,Summer Term,4,Citizenship,"Ethnicity and ethnic groups",5-6,"",true
Year 1,Summer Term,5,Citizenship,"Cultural awareness -- language, greeting, food, dressing",5-6,"",true
Year 1,Summer Term,6,Citizenship,"Tolerance -- practical demonstrations on respecting differences and similarities",5-6,"",true
Year 1,Summer Term,7,Citizenship,"How to respect God and why",5-6,"",true
Year 1,Summer Term,8,Citizenship,"My role as a citizen -- community , school, home",5-6,"",true
Year 1,Summer Term,9,Citizenship,"My neighborhood and my neighbors",5-6,"",true
Year 1,Calvary Term,1,Computer Studies,"Printer: meaning, types and uses",5-6,"",true
Year 1,Calvary Term,2,Computer Studies,"ICT : meaning, ICT devices around us",5-6,"",true
Year 1,Calvary Term,3,Computer Studies,"ICT: how ICT shapes our lives/importance of ICT",5-6,"",true
Year 1,Calvary Term,4,Computer Studies,"ICT: introducing robots as a mode in ICT devices",5-6,"",true
Year 1,Calvary Term,5,Computer Studies,"GSM phone: meaning, parts and understanding what a SIM card does for mobile phone",5-6,"",true
Year 1,Calvary Term,6,Computer Studies,"GSM phone: uses of GSM phones",5-6,"",true
Year 1,Calvary Term,7,Computer Studies,"Mobile network operators: meaning, mobile network operators within and around",5-6,"",true
Year 1,Calvary Term,8,Computer Studies,"Mobile network operators: the work of mobile network operators",5-6,"",true
Year 1,Calvary Term,9,Computer Studies,"Computer etiquette",5-6,"",true
Year 1,Summer Term,1,Computer Studies,"Common devices -- laptop , tab calculator, wrist watch, palmtop and phones",5-6,"",true
Year 1,Summer Term,2,Computer Studies,"Smart phones -- meaning , parts, uses,( how smart are smart phones)",5-6,"",true
Year 1,Summer Term,3,Computer Studies,"Part of a mobile phone: examples and how it works",5-6,"",true
Year 1,Summer Term,4,Computer Studies,"How mouthpiece and earpiece works",5-6,"",true
Year 1,Summer Term,5,Computer Studies,"Basic steps in using a Computer Studies -- meaning of booting, how to switch/turn on a Computer Studies",5-6,"",true
Year 1,Summer Term,6,Computer Studies,"Common IT devices -- fax my, printer, scanner, light pen",5-6,"",true
Year 1,Summer Term,7,Computer Studies,"Radio and television: meaning, uses, types and how it operates",5-6,"",true
Year 1,Summer Term,8,Computer Studies,"Liquid dispenser -- water dispenser, fuel pumps",5-6,"",true
Year 1,Summer Term,9,Computer Studies,"A. T. M",5-6,"",true
Year 1,Calvary Term,1,Cultural and Creative Arts,"Drawing and painting: definition, drawing of craft work, drawing of things around us",5-6,"",true
Year 1,Calvary Term,2,Cultural and Creative Arts,"Printing ( leaf , yam, potatoes)",5-6,"",true
Year 1,Calvary Term,3,Cultural and Creative Arts,"Valentine's day decorations ( meaning of valentine day)",5-6,"",true
Year 1,Calvary Term,4,Cultural and Creative Arts,"Mother's day decorations (meaning of mother's day)",5-6,"",true
Year 1,Calvary Term,5,Cultural and Creative Arts,"Collage( meaning, using different color paper( shapes)",5-6,"",true
Year 1,Calvary Term,6,Cultural and Creative Arts,"Easter decorations ( meaning of Easter celebration)",5-6,"",true
Year 1,Calvary Term,7,Cultural and Creative Arts,"Traditional song/folk song( introduction to Nigeria folksongs, uses and functions of Nigerian traditional music: joy relaxation e.t.c",5-6,"",true
Year 1,Calvary Term,8,Cultural and Creative Arts,"Traditional dance( meaning, functions, types)",5-6,"",true
Year 1,Calvary Term,9,Cultural and Creative Arts,"Beads decorations ( practical)",5-6,"",true
Year 1,Summer Term,1,Cultural and Creative Arts,"Introduction to story telling: meaning, making up a story i.e folktale, role play",5-6,"",true
Year 1,Summer Term,2,Cultural and Creative Arts,"Ceremonies: meaning, types and importance",5-6,"",true
Year 1,Summer Term,3,Cultural and Creative Arts,"National art and cultural festivals: egungun festivals in Oyo state, Abuja carnival, dancers in Anambra state, Eyo masquerade in Lagos",5-6,"",true
Year 1,Summer Term,4,Cultural and Creative Arts,"Drawing and painting festivals and carnival",5-6,"",true
Year 1,Summer Term,5,Cultural and Creative Arts,"Modelling- simple objects meaning, types and examples",5-6,"",true
Year 1,Summer Term,6,Cultural and Creative Arts,"Mosaic: meaning, types and importance",5-6,"",true
Year 1,Summer Term,7,Cultural and Creative Arts,"Origami",5-6,"",true
Year 1,Summer Term,8,Cultural and Creative Arts,"End of the session class decorations",5-6,"",true
Year 1,Summer Term,9,Cultural and Creative Arts,"End of the session class decorations",5-6,"",true
Year 1,Calvary Term,1,Geography,"Rivers in Africa",5-6,"",true
Year 1,Calvary Term,2,Geography,"A map -- meaning of a map, functions of a map",5-6,"",true
Year 1,Calvary Term,3,Geography,"Mapping with colors -- our school, our home",5-6,"",true
Year 1,Calvary Term,4,Geography,"Natural resources -- meaning , natural resources found in Oyo state",5-6,"",true
Year 1,Calvary Term,5,Geography,"Land -- meaning of land, uses and benefits",5-6,"",true
Year 1,Calvary Term,6,Geography,"The air -- meaning , constituents and uses",5-6,"",true
Year 1,Calvary Term,7,Geography,"West African countries and capitals",5-6,"",true
Year 1,Calvary Term,8,Geography,"Natural resources in Oyo",5-6,"",true
Year 1,Calvary Term,9,Geography,"Rock -- meaning and types",5-6,"",true
Year 1,Summer Term,1,Geography,"Environment -- meaning , beautifying and importance",5-6,"",true
Year 1,Summer Term,2,Geography,"Weather -- meaning , types/seasons, effects of each weather",5-6,"",true
Year 1,Summer Term,3,Geography,"Countries and their weather",5-6,"",true
Year 1,Summer Term,4,Geography,"Pollution ( water, air, land ): meaning, types",5-6,"",true
