"class","term","week","subject","topic","agegroup","context","generated"
"Jss 2","Summer Term","4","Civic Education","Pillars of Democracy","11-12","Understanding the pillars that support democracy including the people (citizens as foundation), democratic institutions, rule of law, transparent electoral process, majority rule with minority rights protection, and free press","true"
"Jss 2","Summer Term","5","Civic Education","Elections - Concepts and Types","11-12","Understanding election (process of choosing leaders by voting), voter (person eligible to vote), and voting (act of casting ballot), differentiating between types of elections including general, by-election, primary, local, and referendum","true"
"Jss 2","Summer Term","6","Civic Education","Qualifications for Election and Voter Responsibilities","11-12","Learning basic qualifications for candidates seeking election including age, citizenship, education, mental soundness, and understanding voter responsibilities including registering, voting peacefully, reporting malpractice, and accepting results","true"
"Jss 2","Summer Term","7","Civic Education","Voting Procedures and Importance of Elections","11-12","Learning the step-by-step procedure for voting including voter registration, collection of voter cards, accreditation, casting votes, and vote counting, understanding why elections are important for democracy and good governance","true"
"Jss 2","Summer Term","8","Civic Education","Electoral Malpractices - Meaning and Forms","11-12","Understanding electoral malpractice as illegal actions during elections, identifying forms including fake ballot papers, vote manipulation, multiple voting, underage voting, thuggery, intimidation, financial inducement, and ballot box snatching","true"
"Jss 2","Summer Term","9","Civic Education","Causes and Consequences of Electoral Malpractices","11-12","Examining causes of electoral malpractices like greed, desperation for power, weak institutions, poverty, and voter apathy, understanding consequences including electoral violence, illegitimate government, loss of trust, and political instability","true"
"Jss 2","Summer Term","10","Civic Education","Preventing Electoral Malpractices","11-12","Learning measures to prevent electoral malpractices including voter education, strengthening INEC, enforcing electoral laws, ensuring security at polling units, transparent processes, citizen vigilance, and reporting suspicious activities","true"
"Jss 2","Noel Term","1","Computer Studies","Computer Software - Types and Examples","11-12","Understanding the definition of software and distinguishing between system software (operating systems) and application software (word processing, spreadsheet, graphics)","true"
"Jss 2","Noel Term","2","Computer Studies","Operating Systems","11-12","Learning about operating systems including DOS, Windows, Linux, and Unix, and understanding their functions such as resource allocation, monitoring, and utilities","true"
"Jss 2","Noel Term","3","Computer Studies","Units of Storage in Computer","11-12","Understanding computer storage units including nibble, byte, kilobyte, megabyte, and gigabyte, and learning to convert between different units","true"
"Jss 2","Noel Term","4","Computer Studies","Computer Programming Languages","11-12","Introduction to computer programs and programming languages such as Logo and BASIC, understanding what makes a programming language","true"
"Jss 2","Noel Term","6","Computer Studies","Writing Simple BASIC Programs","11-12","Practical experience in writing, running, and debugging simple BASIC programs using basic statements and commands","true"
"Jss 2","Noel Term","7","Computer Studies","Computer Ethics and Responsible Use","11-12","Learning responsible ways of using computers and the internet including proper maintenance, avoiding liquid damage, using dust covers, and email etiquette","true"
"Jss 2","Noel Term","8","Computer Studies","Safety Measures When Using Computers","11-12","Understanding safety precautions including proper sitting posture, anti-glare protectors, monitor positioning, room illumination, and maintaining dust-free environment","true"
"Jss 2","Noel Term","10","Computer Studies","Introduction to Graphic Packages","11-12","Learning about graphic packages such as Paint, CorelDraw, and Instant Artist, and understanding their features like toolbar, menu bar, and color palette","true"
"Jss 2","Calvary Term","1","Computer Studies","Paint Environment and Tools","11-12","Exploring the Paint program environment, identifying paint tools and their functions, and understanding the interface components","true"
"Jss 2","Calvary Term","2","Computer Studies","Drawing with Paint","11-12","Practical lessons on using Paint tools to draw and color simple objects such as the Nigerian flag, shapes, and basic illustrations","true"
"Jss 2","Calvary Term","3","Computer Studies","Advanced Paint Techniques","11-12","Learning advanced features of Paint including text insertion, image editing, special effects, and creating more complex drawings","true"
"Jss 2","Calvary Term","4","Computer Studies","Information Technology as a Transformational Tool","11-12","Understanding what ICT stands for and identifying IT gadgets like computers, telephones (GSM), satellite communication, television, and internet","true"
"Jss 2","Calvary Term","5","Computer Studies","Benefits and Disadvantages of IT","11-12","Exploring the advantages of information technology in daily life, education, and business, as well as understanding potential disadvantages and challenges","true"
"Jss 2","Calvary Term","6","Computer Studies","IT Gadgets - GSM, Fax, and Telephone","11-12","Learning to differentiate between GSM, fax machines, and telephones, and practical experience in making calls, sending messages, and storing information","true"
"Jss 2","Calvary Term","7","Computer Studies","Using GSM Handsets","11-12","Hands-on practice with GSM handsets including creating and sending messages, storing contacts, saving text messages, and managing phone features","true"
"Jss 2","Calvary Term","8","Computer Studies","Introduction to the Internet","11-12","Understanding the internet as the largest computer network, learning about email addresses, worldwide web (www), and internet browsers like Internet Explorer and Mozilla","true"
"Jss 2","Calvary Term","9","Computer Studies","Creating and Using Email","11-12","Practical lessons on creating email accounts, writing valid email addresses, opening emails, and understanding email etiquette and communication","true"
"Jss 2","Calvary Term","10","Computer Studies","Benefits and Abuses of the Internet","11-12","Understanding internet benefits (information exchange, e-learning, e-entertainment) and abuses (fraud, pornography) with emphasis on safe internet practices","true"
"Jss 2","Summer Term","1","Computer Studies","Internet Environment and Icons","11-12","Recognizing and naming icons in the internet environment, understanding their functions, and navigating web browsers effectively","true"
"Jss 2","Summer Term","2","Computer Studies","Sending and Receiving Emails","11-12","Practical experience in composing emails, sending and receiving messages, managing inbox, and organizing email communications","true"
"Jss 2","Summer Term","3","Computer Studies","Internet Chat and Communication","11-12","Learning to use internet chat features for real-time communication, understanding chat etiquette, and safe online interaction practices","true"
"Jss 2","Summer Term","4","Computer Studies","Educational Network Groups","11-12","Linking up with educational network groups such as SchoolNet and e-school, exploring educational websites, and accessing online learning resources","true"
"Jss 2","Summer Term","5","Computer Studies","Web Browsing and Navigation","11-12","Learning to navigate websites, use search engines effectively, understand website addresses (URLs), and access specific web pages","true"
"Jss 2","Summer Term","6","Computer Studies","Computer Maintenance and Care","11-12","Understanding proper computer maintenance including cleaning, protecting from power problems, using surge protectors, and unplugging when not in use","true"
"Jss 2","Summer Term","7","Computer Studies","File Management and Organization","11-12","Learning to create, save, organize, and retrieve files and folders on a computer system, understanding file naming conventions and directory structure","true"
"Jss 2","Summer Term","8","Computer Studies","Introduction to Other Graphic Software","11-12","Exploring other graphic packages beyond Paint such as CorelDraw and Instant Artist, comparing features and capabilities of different graphic software","true"
"Jss 2","Summer Term","9","Computer Studies","Practical Graphics Project","11-12","Students create a complete graphics project using learned skills, incorporating drawing, coloring, text, and design elements to produce original artwork","true"
"Jss 2","Summer Term","10","Computer Studies","IT in Modern Society","11-12","Exploring the role of information technology in various sectors including education, healthcare, banking, entertainment, and communication in modern Nigerian society","true"
"Jss 2","Noel Term","1","Cultural and Creative Arts","Elements of Design","11-12","Introduction to the basic components of design including line, colour, form, space, and texture, and how to apply them in creating visual compositions","true"
"Jss 2","Noel Term","2","Cultural and Creative Arts","Principles of Design","11-12","Understanding design principles such as harmony, variety, balance, proportion, dominance, and rhythm, and their application in artwork","true"
"Jss 2","Noel Term","3","Cultural and Creative Arts","Materials, Tools and Equipment for Craft Making","11-12","Learning about different materials (paper, fabric, clay, wood) and tools (scissors, pliers, throwing wheel) used in various craft productions","true"
"Jss 2","Noel Term","4","Cultural and Creative Arts","The Study of Colours","11-12","Exploring colour theory including classification of colours (primary, secondary, tertiary), colour mixing, local colour sources, and creating a colour wheel","true"
"Jss 2","Noel Term","5","Cultural and Creative Arts","Colour Application in Crafts","11-12","Practical application of colour mixing techniques and applying colours to various craft works using appropriate tools and materials","true"
"Jss 2","Noel Term","6","Cultural and Creative Arts","Painting Techniques","11-12","Learning to paint objects from observation including still life, nature, landscape, and figures using tones, tints, shapes, and hues","true"
"Jss 2","Noel Term","7","Cultural and Creative Arts","Production of Patterns","11-12","Understanding different types of patterns (simple repeat, half drop, mirror repeat, diamond repeat) and creating pattern designs","true"
"Jss 2","Noel Term","8","Cultural and Creative Arts","Bead Work and Jewellery Making","11-12","Introduction to bead making using materials like roll paper, seeds, straw, and wood to create jewellery items such as necklaces and bangles","true"
"Jss 2","Noel Term","9","Cultural and Creative Arts","History and Origin of Music","11-12","Exploring the origins of music from natural sounds and rhythms, and studying early forms of music from ancient civilizations like Baroque period","true"
"Jss 2","Noel Term","10","Cultural and Creative Arts","Musical Practices - Listening and Appreciation","11-12","Developing aural skills through listening to various popular music genres (Highlife, Fuji, Juju, Gospel, R&B) and identifying African and Western musical styles","true"
"Jss 2","Calvary Term","1","Cultural and Creative Arts","Singing and Voice Training","11-12","Learning to sing the Nigerian National Anthem, running scales, pitch identification, and voice training exercises for proper vocal control","true"
"Jss 2","Calvary Term","2","Cultural and Creative Arts","Design in the Theatre","11-12","Understanding theatre design elements including set design, costumes, lighting, make-up, sound, and properties used in theatrical productions","true"
"Jss 2","Calvary Term","3","Cultural and Creative Arts","Rehearsal in Theatre","11-12","Learning the stages and activities involved in theatrical rehearsals from script reading to blocking, polishing, and dress rehearsal","true"
"Jss 2","Calvary Term","4","Cultural and Creative Arts","Types of Dance","11-12","Exploring different dance types including pure dance, dance drama, dramatic dance, and comic dance, and understanding their unique characteristics","true"
"Jss 2","Calvary Term","5","Cultural and Creative Arts","Dance as a Career","11-12","Understanding career prospects in dance including working as a choreographer, dance educator, consultant, and opportunities in the entertainment industry","true"
"Jss 2","Calvary Term","6","Cultural and Creative Arts","Self Control and Character Development","11-12","Learning the meaning of self control, ways to exercise moderation and modesty, benefits of self control, and practicing self-discipline","true"
"Jss 2","Calvary Term","7","Cultural and Creative Arts","Advanced Craft Production - Paper Craft","11-12","Practical production of paper crafts using techniques like cutting, folding, and pasting to create decorative and functional items","true"
"Jss 2","Calvary Term","8","Cultural and Creative Arts","Fabric Decoration and Dyeing","11-12","Introduction to fabric craft including tie-dye techniques, batik, and other fabric decoration methods using natural and synthetic dyes","true"
"Jss 2","Calvary Term","9","Cultural and Creative Arts","Moulding and Sculpture","11-12","Learning to work with clay, plasticine, and paper mache to create three-dimensional moulded artworks and simple sculptures","true"
"Jss 2","Calvary Term","10","Cultural and Creative Arts","Introduction to Carving","11-12","Basic wood carving techniques using appropriate tools like chisels, and creating simple carved designs and functional items","true"
"Jss 2","Summer Term","1","Cultural and Creative Arts","Weaving and Basketry","11-12","Learning traditional weaving techniques using materials like palm fronds, raffia, and creating woven items such as baskets and mats","true"
"Jss 2","Summer Term","2","Cultural and Creative Arts","Musical Instruments and Classification","11-12","Identifying and classifying musical instruments into families (string, wind, percussion) and understanding their use in different music styles","true"
"Jss 2","Summer Term","3","Cultural and Creative Arts","Theatre Performance and Production","11-12","Practical application of theatre skills through class play production including acting, character development, and stage performance","true"
"Jss 2","Summer Term","4","Cultural and Creative Arts","Nigerian Traditional Dance Forms","11-12","Exploring various Nigerian traditional dances, their cultural significance, costumes, and movements specific to different ethnic groups","true"
"Jss 2","Summer Term","5","Cultural and Creative Arts","Stage Makeup and Costume Design","11-12","Learning basic stage makeup techniques and costume design principles for different character types in theatrical performances","true"
"Jss 2","Summer Term","6","Cultural and Creative Arts","Set Design and Props Making","11-12","Creating simple stage sets and properties for theatrical productions using readily available and improvised materials","true"
"Jss 2","Summer Term","7","Cultural and Creative Arts","Song Composition and Performance","11-12","Creating simple melodies on social themes, composing lyrics, and performing songs individually and in groups using tonic solfa","true"
"Jss 2","Summer Term","8","Cultural and Creative Arts","Nigerian Art and Cultural Heritage","11-12","Studying traditional Nigerian art forms, cultural artifacts, and their significance in preserving cultural identity and heritage","true"
"Jss 2","Summer Term","9","Cultural and Creative Arts","Creative Painting Project","11-12","Comprehensive painting project combining learned techniques to create original artwork on chosen themes using various painting methods","true"
"Jss 2","Summer Term","10","Cultural and Creative Arts","Portfolio Development and Exhibition","11-12","Compiling student artworks and craft projects into a portfolio, and organizing a class exhibition to showcase creative achievements","true"
"Jss 3","Noel Term","1","Agricultural Science","Packaging Criteria for Farm Produce","12-13","Understanding factors that influence choice of packaging materials: nature of produce, bulkiness, freshness, and distance to market","true"
"Jss 3","Noel Term","2","Agricultural Science","Types of Packaging Materials","12-13","Identifying packaging items used in agriculture like boxes, drums, barrels, cages, polythene bags, and trays","true"
"Jss 3","Noel Term","3","Agricultural Science","Local Packaging Materials and Their Uses","12-13","Exploring locally available packaging items such as egg trays, perforated boxes, and palm frond cages","true"
"Jss 3","Noel Term","4","Agricultural Science","Pricing of Agricultural Produce","12-13","Understanding what pricing means and how farmers determine selling prices for their farm products","true"
"Jss 3","Noel Term","5","Agricultural Science","Price Determinants in Agriculture","12-13","Learning factors that influence prices: cost of production, quality, quantity, demand and supply, and seasonality","true"
"Jss 3","Noel Term","6","Agricultural Science","Advertising Farm Produce","12-13","Understanding methods and importance of advertising agricultural products to attract buyers and increase sales","true"
"Jss 3","Noel Term","7","Agricultural Science","Farm Records: Meaning and Importance","12-13","Understanding what farm records are and why they are essential for monitoring agricultural business progress","true"
"Jss 3","Noel Term","8","Agricultural Science","Types of Farm Records I","12-13","Learning about farm diary, farm inventory, and input records; their formats and uses in farm management","true"
"Jss 3","Noel Term","9","Agricultural Science","Types of Farm Records II","12-13","Understanding production records, consumption records, sales records, and profit and loss accounts in farming","true"
"Jss 3","Noel Term","10","Agricultural Science","Computer-Aided Farm Records","12-13","Exploring benefits of using computers and software for keeping farm records and managing agricultural data","true"
"Jss 3","Calvary Term","1","Agricultural Science","Book Keeping in Agriculture","12-13","Understanding book keeping as keeping account of financial activities in agricultural enterprises","true"
"Jss 3","Calvary Term","2","Agricultural Science","Source Documents in Farm Accounting","12-13","Identifying source documents: sales invoice, purchase invoice, returns inwards, and returns outwards","true"
"Jss 3","Calvary Term","3","Agricultural Science","Journal Preparation: Sales Journal","12-13","Learning how to prepare sales journal from sales invoices and recording farm produce sales transactions","true"
"Jss 3","Calvary Term","4","Agricultural Science","Journal Preparation: Purchase Journal","12-13","Understanding how to prepare purchase journal from purchase invoices for farm inputs and equipment","true"
"Jss 3","Calvary Term","5","Agricultural Science","Stock Exchange in Agriculture","12-13","Understanding stock exchange as buying and selling of agricultural goods and services for present and future delivery","true"
"Jss 3","Calvary Term","6","Agricultural Science","People Involved in Agricultural Stock Exchange","12-13","Identifying key players: buyers, sellers, farmers' agents, and their roles in agricultural commodities trading","true"
"Jss 3","Calvary Term","7","Agricultural Science","Importance of Stock Exchange to Agriculture","12-13","Learning how stock exchange encourages investment in agriculture and promotes contract farming systems","true"
"Jss 3","Calvary Term","8","Agricultural Science","Export Promotion in Agriculture","12-13","Understanding export promotion as encouraging sale of Nigerian agricultural produce in foreign countries","true"
"Jss 3","Calvary Term","9","Agricultural Science","Nigerian Export Agricultural Produce","12-13","Identifying major export crops: cocoa, palm produce, hides and skins, cassava, groundnut, and pepper","true"
"Jss 3","Calvary Term","10","Agricultural Science","Benefits of Agricultural Export Promotion","12-13","Understanding how export promotion attracts foreign exchange and provides additional market outlets for farmers","true"
"Jss 3","Summer Term","1","Agricultural Science","Marketing Agricultural Produce","12-13","Understanding the marketing process from farm to consumer; identifying different marketing channels and intermediaries","true"
"Jss 3","Summer Term","2","Agricultural Science","Market Structure in Agriculture","12-13","Learning about different types of agricultural markets: local markets, commodity markets, and export markets","true"
"Jss 3","Summer Term","3","Agricultural Science","Value Addition to Farm Produce","12-13","Understanding processing and value addition techniques that increase the worth and marketability of farm products","true"
"Jss 3","Summer Term","4","Agricultural Science","Storage of Agricultural Produce","12-13","Learning about proper storage methods and facilities to preserve farm produce quality and reduce post-harvest losses","true"
"Jss 3","Summer Term","5","Agricultural Science","Transportation of Farm Produce","12-13","Understanding modes of transport for agricultural products and factors affecting choice of transportation method","true"
"Jss 3","Summer Term","6","Agricultural Science","Agricultural Cooperatives and Marketing","12-13","Learning about farmers' cooperatives, their role in collective marketing, and benefits to small-scale farmers","true"
"Jss 3","Summer Term","7","Agricultural Science","Quality Control in Agricultural Marketing","12-13","Understanding importance of maintaining produce quality standards for better market prices and customer satisfaction","true"
"Jss 3","Summer Term","8","Agricultural Science","Agricultural Marketing Information Systems","12-13","Learning about sources of market information: prices, demand trends, and how farmers can access this information","true"
"Jss 3","Summer Term","9","Agricultural Science","Challenges in Agricultural Marketing","12-13","Identifying problems farmers face in marketing: poor infrastructure, middlemen exploitation, price fluctuations","true"
"Jss 3","Summer Term","10","Agricultural Science","Entrepreneurship in Agriculture","12-13","Integrating packaging, pricing, record keeping, and marketing skills for successful agricultural business ventures","true"
"Jss 3","Noel Term","1","Basic Science","Family Traits","12-13","Study of inherited characteristics like skin color, height, and albinism; understanding dominant and recessive traits in families","true"
"Jss 3","Noel Term","2","Basic Science","Environmental Hazards I: Soil Erosion and Flooding","12-13","Understanding causes and effects of soil erosion and flooding; exploring drainage patterns and prevention methods","true"
"Jss 3","Noel Term","3","Basic Science","Environmental Hazards II: Bush Burning and Deforestation","12-13","Examining the causes and effects of bush burning and deforestation on the environment and their economic consequences","true"
"Jss 3","Noel Term","4","Basic Science","Environmental Hazards III: Desertification and Ozone Layer Depletion","12-13","Learning about desertification, its control measures, and the importance of the ozone layer in protecting life on Earth","true"
"Jss 3","Noel Term","5","Basic Science","Drug and Substance Abuse","12-13","Understanding the effects of drug abuse on youth and families; role of NAFDAC and NDLEA in drug control","true"
"Jss 3","Noel Term","6","Basic Science","Resources from Living Things","12-13","Identifying plant and animal resources such as crops, dyes, drugs, hides, and dairy products and their economic importance","true"
"Jss 3","Noel Term","7","Basic Science","Resources from Non-Living Things","12-13","Studying solid minerals like limestone, coal, gold, and tin; their locations in Nigeria and economic uses","true"
"Jss 3","Noel Term","8","Basic Science","Light Energy: Reflection and Refraction","12-13","Exploring how light reflects and refracts; understanding apparent depth, vision, and dispersion of light to form rainbows","true"
"Jss 3","Noel Term","9","Basic Science","Sound Energy","12-13","Learning how sound is produced through vibration, how it travels and reflects, and the process of hearing","true"
"Jss 3","Noel Term","10","Basic Science","Magnetism","12-13","Understanding loadstone as natural magnet, laws of magnetism, magnetic poles and fields, and proper care of magnets","true"
"Jss 3","Calvary Term","1","Basic Science","Electrical Energy: Flow of Electrons and Circuits","12-13","Learning about electron flow in circuits; setting up series and parallel circuits with practical applications","true"
"Jss 3","Calvary Term","2","Basic Science","Electrical Safety: Fuses and Circuit Breakers","12-13","Understanding the functions of fuses and circuit breakers in house wiring; learning about electrical safety and overloading","true"
"Jss 3","Calvary Term","3","Basic Science","Electric Meter Reading and Billing","12-13","Learning to read electric meters and calculate energy consumption and costs for household electricity usage","true"
"Jss 3","Calvary Term","4","Basic Science","Radioactivity: Introduction and Radioactive Elements","12-13","Understanding radioactivity and identifying common radioactive elements like uranium, radium, and thorium","true"
"Jss 3","Calvary Term","5","Basic Science","Types of Radiation and Their Properties","12-13","Learning about alpha, beta, and gamma radiation; their properties, penetrating power, and distinguishing characteristics","true"
"Jss 3","Calvary Term","6","Basic Science","Uses and Dangers of Radioactivity","12-13","Exploring practical applications of radiation in medicine, industry, and agriculture; understanding radiation safety and hazards","true"
"Jss 3","Calvary Term","7","Basic Science","Skill Acquisition: Meaning and Importance","12-13","Understanding the concept of skill acquisition and why developing practical skills is important for personal development","true"
"Jss 3","Calvary Term","8","Basic Science","Types of Skills and Their Applications","12-13","Exploring various skills like farming, computer literacy, photography, desktop publishing, and their relevance to modern life","true"
"Jss 3","Calvary Term","9","Basic Science","Ethical Issues in Science: Right and Wrong Applications","12-13","Examining good and bad scientific practices; understanding the impact of science on individual and societal development","true"
"Jss 3","Calvary Term","10","Basic Science","Science and Development: Impact on Society","12-13","Analyzing how scientific applications affect society positively and negatively; conducting projects on scientific practices","true"
"Jss 3","Summer Term","1","Basic Science","Review of Family Genetics and Heredity","12-13","Revisiting concepts of dominant and recessive traits; practical applications in understanding family genealogy","true"
"Jss 3","Summer Term","2","Basic Science","Environmental Conservation Practices","12-13","Comprehensive review of methods to prevent erosion, flooding, bush burning, deforestation, and desertification","true"
"Jss 3","Summer Term","3","Basic Science","Health Education: Drug Abuse Prevention Strategies","12-13","Developing coping skills and healthy lifestyles to maintain a drug-free life; community awareness programs","true"
"Jss 3","Summer Term","4","Basic Science","Natural Resources Management","12-13","Sustainable use and conservation of resources from both living and non-living things for economic development","true"
"Jss 3","Summer Term","5","Basic Science","Energy in Our Daily Lives","12-13","Practical applications of light, sound, and electrical energy in everyday situations and modern technology","true"
"Jss 3","Summer Term","6","Basic Science","Practical Electricity: Building Simple Circuits","12-13","Hands-on experience in constructing series and parallel circuits; using ammeters and voltmeters for measurements","true"
"Jss 3","Summer Term","7","Basic Science","Magnetic Applications in Technology","12-13","Real-world applications of magnetism in compasses, motors, generators, and modern electronic devices","true"
"Jss 3","Summer Term","8","Basic Science","Modern Applications of Radioactivity","12-13","Exploring current uses of radioactivity in cancer treatment, food preservation, and carbon dating","true"
"Jss 3","Summer Term","9","Basic Science","Entrepreneurship Through Skill Acquisition","12-13","Connecting acquired skills to business opportunities; planning for self-employment and community development","true"
"Jss 3","Summer Term","10","Basic Science","Science, Technology and Sustainable Development","12-13","Understanding the role of science and technology in achieving sustainable development goals for the future","true"
"Jss 3","Noel Term","1","Basic Technology","Timber Processing: Key Concepts","12-13","Understanding timber growth, felling, conversion, and seasoning processes in wood production","true"
"Jss 3","Noel Term","2","Basic Technology","Properties of Good Timber and Common Defects","12-13","Identifying properties of quality timber and common defects like twist, bowing, cupping, and warping","true"
"Jss 3","Noel Term","3","Basic Technology","Timber Treatment and Preservation","12-13","Learning methods of treating and preserving timber; understanding importance of timber treatment for durability","true"
"Jss 3","Noel Term","4","Basic Technology","Metal Processing Methods","12-13","Understanding smelting, casting, forging, and other metal processing techniques; their advantages and disadvantages","true"
"Jss 3","Noel Term","5","Basic Technology","Metal Alloys: Properties and Uses","12-13","Identifying common metal alloys like brass, bronze, steel; understanding their properties and applications","true"
"Jss 3","Noel Term","6","Basic Technology","Processing Clay, Ceramics and Glass","12-13","Learning methods of processing clay, ceramics, and glass materials; their production processes and uses","true"
"Jss 3","Noel Term","7","Basic Technology","Clay and Ceramic Product Production","12-13","Practical production of simple household wares using clay and ceramics; understanding kiln firing processes","true"
"Jss 3","Noel Term","8","Basic Technology","Plastics and Rubber: Differences and Processing","12-13","Understanding differences between plastics and rubber; learning injection molding, extrusion, and blow molding processes","true"
"Jss 3","Noel Term","9","Basic Technology","Uses and Applications of Plastics and Rubber","12-13","Exploring various uses of plastic and rubber products in everyday life and industrial applications","true"
"Jss 3","Noel Term","10","Basic Technology","Advantages and Disadvantages of Material Processing","12-13","Comparing processing methods for timber, metals, ceramics, plastics, and rubber; evaluating their pros and cons","true"
"Jss 3","Calvary Term","1","Basic Technology","Isometric Drawing","12-13","Learning to draw three-dimensional objects using isometric projection; practicing simple shaped blocks without curves","true"
"Jss 3","Calvary Term","2","Basic Technology","Oblique Drawing","12-13","Understanding oblique drawing techniques; practicing simple oblique drawings of objects with depth","true"
"Jss 3","Calvary Term","3","Basic Technology","Orthographic Projection: Principles and Components","12-13","Understanding principal planes, angles of projection, and principal views in first and third angle projection","true"
"Jss 3","Calvary Term","4","Basic Technology","Orthographic Views and Dimensioning","12-13","Drawing orthographic views of simple objects; learning proper dimensioning techniques for working drawings","true"
"Jss 3","Calvary Term","5","Basic Technology","One-Point Perspective Drawing","12-13","Understanding principles of one-point perspective; practicing perspective drawings of simple shaped blocks","true"
"Jss 3","Calvary Term","6","Basic Technology","Scales and Scale Drawing","12-13","Learning full size (1:1), scale reduction (1:5, 1:10, 1:100), and scale enlargement (2:1, 3:1) in drawings","true"
"Jss 3","Calvary Term","7","Basic Technology","Building Plans and Blueprints","12-13","Interpreting symbols on building plans; identifying components like doors, windows, sinks, septic tanks","true"
"Jss 3","Calvary Term","8","Basic Technology","Blueprint Reading and Drawing Techniques","12-13","Reading and interpreting architectural drawings; practicing drawing plans of classroom and simple buildings","true"
"Jss 3","Calvary Term","9","Basic Technology","Architectural Symbols and Components","12-13","Learning common symbols for sanitary wares, fittings, electrical outlets used in building plans and blueprints","true"
"Jss 3","Calvary Term","10","Basic Technology","Technical Drawing Applications","12-13","Integrating isometric, oblique, orthographic, and perspective drawing skills for complete technical documentation","true"
"Jss 3","Summer Term","1","Basic Technology","Woodwork Projects: Planning and Design","12-13","Selecting appropriate tools and materials for woodwork; designing simple furniture like stools, tables, shelves","true"
"Jss 3","Summer Term","2","Basic Technology","Woodwork Projects: Construction","12-13","Practical construction of household furniture using measuring, marking, cutting, joining, and polishing techniques","true"
"Jss 3","Summer Term","3","Basic Technology","Metalwork Projects: Design and Fabrication","12-13","Producing bottle openers, trash bins, coal pots, stools from metal sheets and rods using metalwork tools","true"
"Jss 3","Summer Term","4","Basic Technology","Metalwork Projects: Finishing","12-13","Completing metalwork projects using cutting, filing, drilling, bending, and finishing techniques","true"
"Jss 3","Summer Term","5","Basic Technology","Soldering: Principles and Practice","12-13","Understanding soldering process, tools, and materials; joining metals using soft and hard soldering techniques","true"
"Jss 3","Summer Term","6","Basic Technology","Brazing: Techniques and Applications","12-13","Learning brazing operations, tools, and materials; practicing metal joining through high-temperature brazing","true"
"Jss 3","Summer Term","7","Basic Technology","Machine Motions: Linear Motion","12-13","Understanding linear motion in mechanical systems; using levers, linkages, slides, and slots to produce linear movement","true"
"Jss 3","Summer Term","8","Basic Technology","Rotary Motion: One-Way and Reversible","12-13","Learning about rotary motion in car shafts, cranes; understanding brakes, clutches, and ratchet mechanisms","true"
"Jss 3","Summer Term","9","Basic Technology","Converting Rotary to Linear Motion","12-13","Understanding rack and pinion, screws, crank and slider, connecting rod and piston systems for motion conversion","true"
"Jss 3","Summer Term","10","Basic Technology","Mechanical Systems and Applications","12-13","Integrating knowledge of material processing, drawing, and machine motions for practical mechanical projects","true"
"Jss 3","Noel Term","1","Civic Education","Introduction to Constitution","12-13","Understanding the meaning and concept of constitution as the supreme law of a nation","true"
"Jss 3","Noel Term","2","Civic Education","Colonial Nigerian Constitutions: Early Period (1922-1946)","12-13","Study of Clifford Constitution 1922 and Richards Constitution 1946; their features and limitations","true"
"Jss 3","Noel Term","3","Civic Education","Colonial Nigerian Constitutions: Late Period (1951-1960)","12-13","Examining Macpherson Constitution 1951, Lyttleton Constitution 1954, and 1960 Independence Constitution","true"
"Jss 3","Noel Term","4","Civic Education","Features of Colonial Constitutions","12-13","Analyzing common characteristics and provisions of constitutions during British colonial rule in Nigeria","true"
"Jss 3","Noel Term","5","Civic Education","Post-Independence Constitutions I","12-13","Study of 1963 Republican Constitution and 1979 Presidential Constitution; their unique features","true"
"Jss 3","Noel Term","6","Civic Education","Post-Independence Constitutions II","12-13","Examining 1989 and 1999 Presidential Constitutions; understanding democratic development in Nigeria","true"
"Jss 3","Noel Term","7","Civic Education","Supremacy of the Constitution","12-13","Understanding why the constitution is the highest law; uniform application to all states and individuals","true"
"Jss 3","Noel Term","8","Civic Education","Right Attitude to Work: Meaning and Attributes","12-13","Exploring honesty, discipline, integrity, commitment, punctuality, and diligence as work ethics","true"
"Jss 3","Noel Term","9","Civic Education","Rewards of Right Attitude to Work","12-13","Understanding benefits like higher productivity, efficiency, progress, recognition, and improved national image","true"
"Jss 3","Noel Term","10","Civic Education","Consequences of Wrong Attitude to Work","12-13","Examining effects like declining productivity, lack of motivation, indiscipline, and national disasters","true"
"Jss 3","Calvary Term","1","Civic Education","Negative Behaviour in Society","12-13","Understanding dishonesty, excessive love of money, ostentatious living, and disregard for time (African time)","true"
"Jss 3","Calvary Term","2","Civic Education","Types of Negative Behaviour","12-13","Examining drug trafficking, examination malpractice, cultism, and other anti-social behaviors","true"
"Jss 3","Calvary Term","3","Civic Education","Effects of Negative Behaviour on Society","12-13","Analyzing consequences like value disorientation, inefficiency, and high crime rates in communities","true"
"Jss 3","Calvary Term","4","Civic Education","Promoting Positive Behavioural Changes","12-13","Strategies and sanctions for discouraging negative behavior and encouraging acceptable conduct","true"
"Jss 3","Calvary Term","5","Civic Education","Elections: Meaning and Importance","12-13","Understanding the electoral process and why elections are crucial for democracy and good governance","true"
"Jss 3","Calvary Term","6","Civic Education","Electoral Bodies in Nigeria","12-13","Study of INEC (Independent National Electoral Commission) and SIEC (State Independent Electoral Commission)","true"
"Jss 3","Calvary Term","7","Civic Education","Free and Fair Elections","12-13","Understanding the need for transparent electoral processes and credible election outcomes","true"
