class,term,week,subject,topic,agegroup,context,generated
Jss 3,Noel Term,6,Computer Studies,"Examples and Sources of Computer Viruses",12-13,"Learning about specific viruses (Trojan horse, Logic bomb, Alabama virus) and sources: infected diskettes, CDs, emails, downloads",true
Jss 3,Noel Term,7,Computer Studies,"Virus Warning Signs",12-13,"Identifying symptoms of virus infection: slow response time, tiny dots on screen, incomplete file saving, strange characters",true
Jss 3,Noel Term,8,Computer Studies,"Virus Detection and Anti-Virus Software",12-13,"Understanding anti-virus programs: Norton Anti-virus, McAfee Virus Scan, Dr. Solomon's Toolkit; running virus scans",true
Jss 3,Noel Term,9,Computer Studies,"Internet Search Engines",12-13,"Identifying and using search engines: Google, Yahoo, Ask, Mama for finding information on the internet",true
Jss 3,Noel Term,10,Computer Studies,"Using Search Engines for Research",12-13,"Practical use of search engines to obtain information; downloading materials from internet to diskettes and flash drives",true
Jss 3,Calvary Term,1,Computer Studies,"Digital Divide: Concept and Meaning",12-13,"Understanding digital divide as the gap between those who have access to technology and those who don't",true
Jss 3,Calvary Term,2,Computer Studies,"Old Economy vs New Economy",12-13,"Comparing features of old economy (time-consuming, labor-based, mechanical) and new economy (digital, technology-driven, knowledge-based)",true
Jss 3,Calvary Term,3,Computer Studies,"Limitations of Old Economy",12-13,"Understanding disadvantages of traditional economy: constrained by space, time, distance, high labor costs",true
Jss 3,Calvary Term,4,Computer Studies,"Benefits of New Digital Economy",12-13,"Learning advantages: low capital to start business, creates new jobs, global reach, time and space irrelevance",true
Jss 3,Calvary Term,5,Computer Studies,"Database Terminologies",12-13,"Understanding basic database terms: fields, records, files, database, keys and their relationships",true
Jss 3,Calvary Term,6,Computer Studies,"Forms of Database",12-13,"Learning different database structures: flat file, hierarchical, relational databases and their characteristics",true
Jss 3,Calvary Term,7,Computer Studies,"Starting and Managing Databases",12-13,"Practical skills in opening existing databases, inputting data, storing and retrieving information from database applications",true
Jss 3,Calvary Term,8,Computer Studies,"Introduction to Spreadsheet Packages",12-13,"Learning spreadsheet applications: Excel, Lotus 1-2-3, StatView; understanding their uses in sales, budgets, exam results",true
Jss 3,Calvary Term,9,Computer Studies,"Spreadsheet Features and Terminologies",12-13,"Understanding spreadsheet components: rows, columns, cells, worksheets, charts, data ranges; loading and exiting programs",true
Jss 3,Calvary Term,10,Computer Studies,"Working with Worksheets",12-13,"Starting worksheets, entering data, editing, saving, retrieving, and formatting text, cells, rows and columns",true
Jss 3,Summer Term,1,Computer Studies,"Calculations in Spreadsheets",12-13,"Performing mathematical operations in worksheets: addition, subtraction, multiplication, division, average, counting using formulas",true
Jss 3,Summer Term,2,Computer Studies,"Formatting Worksheets",12-13,"Learning to format text, cells, columns, rows; naming cells and ranges; applying styles and number formats",true
Jss 3,Summer Term,3,Computer Studies,"Printing Worksheets",12-13,"Understanding print settings, page setup, print preview, and printing data from worksheets to paper",true
Jss 3,Summer Term,4,Computer Studies,"Creating Graphs and Charts: Line Graphs",12-13,"Constructing line graphs from worksheet data; identifying data range and axis for graph creation",true
Jss 3,Summer Term,5,Computer Studies,"Creating Histograms and Bar Charts",12-13,"Learning to create histograms and bar charts from spreadsheet data; selecting appropriate chart types",true
Jss 3,Summer Term,6,Computer Studies,"Creating Pie Charts and Legends",12-13,"Constructing pie charts to represent data proportions; adding and formatting legends for clarity",true
Jss 3,Summer Term,7,Computer Studies,"Editing and Formatting Graphs",12-13,"Modifying graphs and charts: changing colors, titles, labels, scales; improving visual presentation of data",true
Jss 3,Summer Term,8,Computer Studies,"Practical Projects: HIV/AIDS Data Analysis",12-13,"Using spreadsheets and graphs to analyze HIV/AIDS prevalence data; creating charts to visualize health statistics",true
Jss 3,Summer Term,9,Computer Studies,"Practical Projects: Voter Education Handbook",12-13,"Downloading and organizing voter education information using internet and database skills learned",true
Jss 3,Summer Term,10,Computer Studies,"Integration of IT Skills",12-13,"Combining database, spreadsheet, internet, and graphing skills for comprehensive data management and presentation projects",true
Jss 3,Noel Term,1,Cultural and Creative Arts,"Types and Features of Nigerian Traditional Arts",12-13,"Understanding traditional Nigerian art forms: Nok, Igbo Ukwu, Ife, Benin; their places of origin and cultural functions",true
Jss 3,Noel Term,2,Cultural and Creative Arts,"Contemporary Nigerian Art and Artists",12-13,"Learning about pioneering artists like Aina Onabolu, Ben Enwonwu, Ladi Kwali; their contributions to cultural preservation",true
Jss 3,Noel Term,3,Cultural and Creative Arts,"Prominent Nigerian Artworks and Locations",12-13,"Identifying famous Nigerian artworks, their locations (National Theatre, PHCN Lagos), and income generation through art",true
Jss 3,Noel Term,4,Cultural and Creative Arts,"Meaning and Use of Motifs",12-13,"Understanding motifs as design units; learning plant, floral, traditional, and geometrical motifs for pattern creation",true
Jss 3,Noel Term,5,Cultural and Creative Arts,"Creating Patterns Using Motifs",12-13,"Practical application of motifs to design patterns, decorate borders, and make greeting cards",true
Jss 3,Noel Term,6,Cultural and Creative Arts,"Exhibition and Display Techniques",12-13,"Learning to prepare artwork for display through labeling, framing, fixing, and mounting on boards",true
Jss 3,Noel Term,7,Cultural and Creative Arts,"Display Strategies and Gallery Visits",12-13,"Understanding categorizing, space design, and placement strategies; visiting galleries and museums for practical exposure",true
Jss 3,Noel Term,8,Cultural and Creative Arts,"Lettering: Types and Construction",12-13,"Learning lettering types (constructed, handwritten), constructing alphabets A-Z in upper and lower cases",true
Jss 3,Noel Term,9,Cultural and Creative Arts,"Qualities of Good Lettering and Slogans",12-13,"Understanding simplicity, legibility, spacing in lettering; constructing slogans for communication and education",true
Jss 3,Noel Term,10,Cultural and Creative Arts,"Package Design and Construction",12-13,"Learning methods of constructing and designing packages; writing captions for advertisement and product identification",true
Jss 3,Calvary Term,1,Cultural and Creative Arts,"Marketing of Art Works",12-13,"Understanding marketing outlets (shops, hotels, festivals, galleries) and sources of funding for art business",true
Jss 3,Calvary Term,2,Cultural and Creative Arts,"Introduction to Embroidery",12-13,"Learning embroidery tools, sources of designs, methods of transferring designs using carbon paper and pricking",true
Jss 3,Calvary Term,3,Cultural and Creative Arts,"Embroidery Stitches and Production",12-13,"Practicing embroidery stitches: herringbone, stem, loop, feather; creating embroidered fabric designs",true
Jss 3,Calvary Term,4,Cultural and Creative Arts,"Knitting: Tools and Techniques",12-13,"Understanding knitting art, identifying tools (knitting pins, wool), making basic stitches: purl and knit",true
Jss 3,Calvary Term,5,Cultural and Creative Arts,"Crocheting: Materials and Stitches",12-13,"Learning crocheting techniques, tools (crochet pins, wool, cotton thread), making basic crocheting stitches",true
Jss 3,Calvary Term,6,Cultural and Creative Arts,"Batik Work: Techniques and Processes",12-13,"Understanding batik art, preparing fabrics with wax, dyeing fabric after wax application for decorative patterns",true
Jss 3,Calvary Term,7,Cultural and Creative Arts,"Uses and Impact of Music",12-13,"Understanding music uses: rituals, ceremonies, church, advertisement, education, entertainment, and stress relief",true
Jss 3,Calvary Term,8,Cultural and Creative Arts,"Creating Music and Solfa Notation",12-13,"Learning music values, setting words to solfa, composing texts, barring phrases, and clapping rhythms",true
Jss 3,Calvary Term,9,Cultural and Creative Arts,"Drama and Rural Community Development",12-13,"Understanding theatre for development: using drama to highlight and solve community problems and motivate self-help",true
Jss 3,Calvary Term,10,Cultural and Creative Arts,"Career Opportunities for Dramatists",12-13,"Exploring career prospects: playwrights, directors, actors, designers; understanding their impact on society",true
Jss 3,Summer Term,1,Cultural and Creative Arts,"Process of Choreography",12-13,"Learning dance creation steps: conception of idea, gathering movements, teaching dancers, creating final structure",true
Jss 3,Summer Term,2,Cultural and Creative Arts,"Use of Space and Gestures in Dance",12-13,"Understanding choreographic elements: spatial arrangements, body gestures, and movement patterns in dance",true
Jss 3,Summer Term,3,Cultural and Creative Arts,"Prospects of Studying Dance in Nigeria",12-13,"Exploring dance as income earner, foreign exchange through tourism, carnivals, and cultural promotion",true
Jss 3,Summer Term,4,Cultural and Creative Arts,"Creating 10-Minute Dance Performance",12-13,"Practical choreography project: students create and perform original 10-minute dance piece for school programs",true
Jss 3,Summer Term,5,Cultural and Creative Arts,"Unity: Meaning and Importance",12-13,"Understanding unity concept, causes of disunity in home, school, and society; importance of national cohesion",true
Jss 3,Summer Term,6,Cultural and Creative Arts,"How to Maintain Unity",12-13,"Learning to maintain unity through tolerance, fairness, sincerity, respect, accommodation, honesty, and integrity",true
Jss 3,Summer Term,7,Cultural and Creative Arts,"Demonstrating Acts of Unity",12-13,"Creating and performing plays emphasizing religious and cultural tolerance to promote unity in diverse communities",true
Jss 3,Summer Term,8,Cultural and Creative Arts,"Integration of Arts and Crafts Skills",12-13,"Combining learned skills: embroidery, knitting, crocheting, batik for creating marketable textile art products",true
Jss 3,Summer Term,9,Cultural and Creative Arts,"Entrepreneurship in Creative Arts",12-13,"Understanding how to source funds, acquire exhibition space, market artworks, and build sustainable art business",true
Jss 3,Summer Term,10,Cultural and Creative Arts,"Cultural Arts Exhibition Project",12-13,"Final project: students organize mini-exhibition showcasing artwork, crafts, music, drama, and dance performances",true
Year 1,Calvary Term,1,Agricultural Science,"Plant: meaning, examples, part of a plant, drawing of a typical plant and uses of plant",5-6,"",true
Year 1,Calvary Term,2,Agricultural Science,"Requirements for plant growth: soil, water, air and sunlight",5-6,"",true
Year 1,Calvary Term,3,Agricultural Science,"Soil and its uses: meaning, uses and types",5-6,"",true
Year 1,Calvary Term,4,Agricultural Science,"Water and its uses: meaning, uses in agriculture and sources",5-6,"",true
Year 1,Calvary Term,5,Agricultural Science,"Water contamination: meaning, ways and sources",5-6,"",true
Year 1,Calvary Term,6,Agricultural Science,"Air: meaning, uses",5-6,"",true
Year 1,Calvary Term,7,Agricultural Science,"Fruit crops: meaning, examples, differences between fruits and vegetables and uses of fruit crops",5-6,"",true
Year 1,Calvary Term,8,Agricultural Science,"Farm insect: meaning, examples, uses",5-6,"",true
Year 1,Calvary Term,9,Agricultural Science,"Farm animals: Meaning, examples, uses, care of farm animals (Feeding, cleaning and housing)",5-6,"",true
Year 1,Summer Term,1,Agricultural Science,"Farm animals",5-6,"",true
Year 1,Summer Term,2,Agricultural Science,"Homes ( habitat)",5-6,"",true
Year 1,Summer Term,3,Agricultural Science,"Uses of farm animals",5-6,"",true
Year 1,Summer Term,4,Agricultural Science,"Gardening -- meaning",5-6,"",true
Year 1,Summer Term,5,Agricultural Science,"Pest in our garden",5-6,"",true
Year 1,Summer Term,6,Agricultural Science,"Pest control",5-6,"",true
Year 1,Summer Term,7,Agricultural Science,"Rodents",5-6,"",true
Year 1,Summer Term,8,Agricultural Science,"Useful insects in our garden -- pollination",5-6,"",true
Year 1,Summer Term,9,Agricultural Science,"Farm tools and their uses",5-6,"",true
Year 1,Calvary Term,1,Basic Science,"Harmful objects: meaning and examples",5-6,"",true
Year 1,Calvary Term,2,Basic Science,"Harmful substances: meaning, dangers of taking harmful substances into the body",5-6,"",true
Year 1,Calvary Term,3,Basic Science,"Animal identification and their babies off springs",5-6,"",true
Year 1,Calvary Term,4,Basic Science,"Communication and information technology: meaning of technology, benefits and examples in relations to communication and information",5-6,"",true
Year 1,Calvary Term,5,Basic Science,"States of matters",5-6,"",true
Year 1,Calvary Term,6,Basic Science,"Sorting things: into colors, into shapes, into sizes",5-6,"",true
Year 1,Calvary Term,7,Basic Science,"Road: types of road, how to walk along the road, road signs",5-6,"",true
Year 1,Calvary Term,8,Basic Science,"Body movements ( moving our body parts) types of body movements",5-6,"",true
Year 1,Calvary Term,9,Basic Science,"Characteristics of living things -- MR NIGER D and Non-living things",5-6,"",true
Year 1,Summer Term,1,Basic Science,"Human body",5-6,"",true
Year 1,Summer Term,2,Basic Science,"Floating and sinking objects",5-6,"",true
Year 1,Summer Term,3,Basic Science,"Living and nonliving things",5-6,"",true
Year 1,Summer Term,4,Basic Science,"Plants",5-6,"",true
Year 1,Summer Term,5,Basic Science,"Animals around us",5-6,"",true
Year 1,Summer Term,6,Basic Science,"Electricity",5-6,"",true
Year 1,Summer Term,7,Basic Science,"Light -- dangers of light",5-6,"",true
Year 1,Summer Term,8,Basic Science,"Sound",5-6,"",true
Year 1,Summer Term,9,Basic Science,"Force -- push and pull",5-6,"",true
Year 1,Calvary Term,1,Christian Religious Knowledge,"The life of Jesus: Jesus call little children to come to him. Matthew 19: 13-15",5-6,"",true
Year 1,Calvary Term,2,Christian Religious Knowledge,"Jesus our friend : Matthew 4:18-22, John 15:7-15, Luke 11:5-8 and 36",5-6,"",true
Year 1,Calvary Term,3,Christian Religious Knowledge,"Jesus our brother: Matthew 3:31-35, Act 17:24-27, Exodus 12:1-4",5-6,"",true
Year 1,Calvary Term,4,Christian Religious Knowledge,"Jesus want us to love one another: Matthew 5:1-12, 1 Corinthians 13:1-3, John 13:34-35",5-6,"",true
Year 1,Calvary Term,5,Christian Religious Knowledge,"The provision of food: John 6:1-13",5-6,"",true
Year 1,Calvary Term,6,Christian Religious Knowledge,"Using God strength and ability:1 Samuel 17:41-51, Genesis 40:1-19",5-6,"",true
Year 1,Calvary Term,7,Christian Religious Knowledge,"The death and resurrection of Jesus Christ: the definition of Jesus death, Matthew 27:27-50, 28:1-8",5-6,"",true
Year 1,Calvary Term,8,Christian Religious Knowledge,"The power of death: God has power over death, suffering and all evil powers, God has given us his power, God's power protect us from my kind of harm",5-6,"",true
Year 1,Calvary Term,9,Christian Religious Knowledge,"Ways to sacrifice: obeying parents, keeping your home and classroom clean, forgiving others -- Matthew 23:11, Galatians 6:9-10, obeying God our father, Matthew 21:28-32, Luke 2:51",5-6,"",true
Year 1,Summer Term,1,Christian Religious Knowledge,"Abraham -- God's promise to Abraham and the fulfilment",5-6,"",true
Year 1,Summer Term,2,Christian Religious Knowledge,"Who is a Christian and how to become a Christian?",5-6,"",true
Year 1,Summer Term,3,Christian Religious Knowledge,"What a Christian does and what a Christian should not do",5-6,"",true
Year 1,Summer Term,4,Christian Religious Knowledge,"God our father -- the joy of having God as our father",5-6,"",true
Year 1,Summer Term,5,Christian Religious Knowledge,"Talking to God in prayer",5-6,"",true
Year 1,Summer Term,6,Christian Religious Knowledge,"How Christians should relate with other people",5-6,"",true
Year 1,Summer Term,7,Christian Religious Knowledge,"Benefits of relating with God",5-6,"",true
Year 1,Summer Term,8,Christian Religious Knowledge,"Sharing with one another",5-6,"",true
Year 1,Summer Term,9,Christian Religious Knowledge,"Thanking God our father",5-6,"",true
Year 1,Calvary Term,1,Citizenship,"The community: meaning and types of community",5-6,"",true
Year 1,Calvary Term,2,Citizenship,"Cooperation in the community: working together, respect for one another, importance of cooperation in the community",5-6,"",true
Year 1,Calvary Term,3,Citizenship,"Community rules: meaning, list of community rules",5-6,"",true
Year 1,Calvary Term,4,Citizenship,"The roles of community members",5-6,"",true
Year 1,Calvary Term,5,Citizenship,"Leadership: meaning, types of leaders",5-6,"",true
Year 1,Calvary Term,6,Citizenship,"Neighbors at home, school and community",5-6,"",true
Year 1,Calvary Term,7,Citizenship,"National symbols",5-6,"",true
Year 1,Calvary Term,8,Citizenship,"Social amenities: meaning, examples and functions",5-6,"",true
Year 1,Calvary Term,9,Citizenship,"Personal security: meaning and measures",5-6,"",true
Year 1,Summer Term,1,Citizenship,"Respect -- meaning , people to respect, places and things to respect",5-6,"",true
Year 1,Summer Term,2,Citizenship,"Leadership in Nigeria traditional setting",5-6,"",true
Year 1,Summer Term,3,Citizenship,"Title of traditional rulers in Nigeria, functions of traditional rulers",5-6,"",true
Year 1,Summer Term,4,Citizenship,"Ethnicity and ethnic groups",5-6,"",true
Year 1,Summer Term,5,Citizenship,"Cultural awareness -- language, greeting, food, dressing",5-6,"",true
Year 1,Summer Term,6,Citizenship,"Tolerance -- practical demonstrations on respecting differences and similarities",5-6,"",true
