class,term,week,subject,topic,agegroup,context,generated
Jss 2,Summer Term,6,English Language,"Descriptive Composition Writing",11-12,"Learning techniques for descriptive writing including using sensory details (sight, sound, smell, taste, touch), vivid adjectives and adverbs, figurative language, and creating clear mental images for readers about people, places, objects, or events",false
Jss 2,Summer Term,7,English Language,"Comprehension - Drawing Inferences",11-12,"Developing higher-order reading skills by learning to make logical inferences, draw conclusions, predict outcomes, and understand implied meanings in passages beyond what is explicitly stated, using context and prior knowledge",false
Jss 2,Summer Term,8,English Language,"Vocabulary Development - Synonyms and Antonyms",11-12,"Expanding vocabulary by learning synonyms (words with similar meanings) and antonyms (words with opposite meanings), understanding how to use context to identify word relationships, and practicing word substitution to improve writing variety",false
Jss 2,Summer Term,9,English Language,"Sentence Structure - Simple, Compound, Complex",11-12,"Understanding different sentence types: simple sentences (one independent clause), compound sentences (two or more independent clauses joined by conjunctions), and complex sentences (independent clause with one or more dependent clauses)",false
Jss 2,Summer Term,10,English Language,"Punctuation and Capitalization",11-12,"Mastering the correct use of punctuation marks (period, comma, question mark, exclamation mark, apostrophe, quotation marks, colon, semicolon) and capitalization rules in writing to ensure clarity, proper sentence structure, and grammatical accuracy",false
Jss 2,Noel Term,1,General Mathematics,"Standard Form: Whole Numbers",11-12,"Expressing whole numbers in standard form using the format a × 10ⁿ where 1 ≤ a < 10 and n ≥ 0",false
Jss 2,Noel Term,2,General Mathematics,"Standard Form: Decimal Numbers",11-12,"Expressing decimal numbers in standard form using the format a × 10ⁿ where 1 ≤ a < 10 and n ≤ 0",false
Jss 2,Noel Term,3,General Mathematics,"Prime Factors and Prime Factorization",11-12,"Finding prime factors of numbers not greater than 200; expressing numbers as products of prime factors",false
Jss 2,Noel Term,4,General Mathematics,"LCM and HCF",11-12,"Finding the Least Common Multiple and Highest Common Factor of given numbers using various methods",false
Jss 2,Noel Term,5,General Mathematics,"Squares and Square Roots",11-12,"Identifying perfect squares; finding squares of numbers and square roots using factor method and tables",false
Jss 2,Noel Term,6,General Mathematics,"Fractions, Ratios, Decimals and Percentages",11-12,"Converting between fractions, ratios, decimals, and percentages; understanding their relationships",false
Jss 2,Noel Term,7,General Mathematics,"Household and Office Arithmetic",11-12,"Solving practical problems involving electricity bills, water rates, and family budgets",false
Jss 2,Noel Term,8,General Mathematics,"Commercial Arithmetic",11-12,"Solving problems on profit, loss, simple interest, discount, and commission in business transactions",false
Jss 2,Noel Term,9,General Mathematics,"Approximation: Decimal Places",11-12,"Rounding numbers to given decimal places; understanding accuracy and precision in calculations",false
Jss 2,Noel Term,10,General Mathematics,"Approximation: Significant Figures",11-12,"Rounding numbers to required significant figures; applying approximation to real-life situations",false
Jss 2,Calvary Term,1,General Mathematics,"Using Mathematical Tables",11-12,"Using square and square root tables to find squares and square roots of numbers quickly",false
Jss 2,Calvary Term,2,General Mathematics,"Charts, Records and Schedules",11-12,"Interpreting and using distance charts, flight schedules, timetables, and other statistical records",false
Jss 2,Calvary Term,3,General Mathematics,"Multiplication and Division of Directed Numbers",11-12,"Understanding rules for multiplying and dividing positive and negative numbers (integers)",false
Jss 2,Calvary Term,4,General Mathematics,"Expansion of Algebraic Expressions",11-12,"Expanding expressions like a(b+c) and (a+b)(c+d) using distributive property",false
Jss 2,Calvary Term,5,General Mathematics,"Factorization of Algebraic Expressions",11-12,"Factorizing simple algebraic expressions; finding common factors and grouping terms",false
Jss 2,Calvary Term,6,General Mathematics,"Quadratic Expressions: Expansion and Factorization",11-12,"Using quadratic equation box to expand and factorize expressions of the form (x+a)(x+b)",false
Jss 2,Calvary Term,7,General Mathematics,"Algebraic Fractions",11-12,"Simplifying algebraic expressions with monomial denominators; solving word problems with algebraic fractions",false
Jss 2,Calvary Term,8,General Mathematics,"Simple Equations",11-12,"Solving linear equations in one variable; finding unknown values in equations like 3n - 4 = 2n + 1",false
Jss 2,Calvary Term,9,General Mathematics,"Linear Inequalities in One Variable",11-12,"Identifying, solving, and representing linear inequalities on number lines; understanding inequality symbols",false
Jss 2,Calvary Term,10,General Mathematics,"Word Problems: Inequalities",11-12,"Interpreting and solving real-life word problems that involve linear inequalities in one variable",false
Jss 2,Summer Term,1,General Mathematics,"Cartesian Plane and Plotting Points",11-12,"Identifying x-axis and y-axis; plotting points using coordinates on the Cartesian coordinate system",false
Jss 2,Summer Term,2,General Mathematics,"Graphs of Linear Equations",11-12,"Preparing tables of values and plotting graphs of linear equations in two variables",false
Jss 2,Summer Term,3,General Mathematics,"Linear Graphs from Real-Life Situations",11-12,"Plotting and interpreting distance-time graphs, velocity-time graphs, and item-price graphs",false
Jss 2,Summer Term,4,General Mathematics,"Properties of Plane Shapes",11-12,"Studying properties of parallelogram, rhombus, and kite; identifying these shapes in the environment",false
Jss 2,Summer Term,5,General Mathematics,"Scale Drawing",11-12,"Drawing objects to scale; converting between actual length and scale measurements for practical applications",false
Jss 2,Summer Term,6,General Mathematics,"Angles: Sum in Polygons",11-12,"Finding sum of angles in triangles, quadrilaterals, and n-sided polygons using the formula 2n-4 right angles",false
Jss 2,Summer Term,7,General Mathematics,"Angles of Elevation and Depression",11-12,"Understanding and using angles of elevation and depression to calculate heights and distances",false
Jss 2,Summer Term,8,General Mathematics,"Bearing and Navigation",11-12,"Using cardinal points, 3-digit bearing, and compass bearing to locate positions and find distances",false
Jss 2,Summer Term,9,General Mathematics,"Construction of Triangles and Angle Bisection",11-12,"Constructing triangles using ruler and compass; bisecting angles using geometric construction methods",false
Jss 2,Summer Term,10,General Mathematics,"Data Presentation and Probability",11-12,"Organizing data in frequency tables, drawing pie charts, and calculating probability of chance events",false
Jss 2,Noel Term,1,Home Economics,"Family Resources: Meaning and Types",11-12,"Understanding what family resources are and identifying different types: human, material, time, energy, and money",false
Jss 2,Noel Term,2,Home Economics,"Importance of Family Resources",11-12,"Learning why family resources are important and how they contribute to family wellbeing and development",false
Jss 2,Noel Term,3,Home Economics,"Decision Making: Meaning and Process",11-12,"Understanding what decision making is and learning the systematic steps involved in making good decisions",false
Jss 2,Noel Term,4,Home Economics,"Steps in Decision Making",11-12,"Practicing the steps: identifying the problem, gathering information, considering alternatives, making choice, and evaluating results",false
Jss 2,Noel Term,5,Home Economics,"Personal and Family Decisions",11-12,"Making simple personal decisions and understanding common family decisions using decision-making steps learned",false
Jss 2,Noel Term,6,Home Economics,"Household Linen: Types and Selection",11-12,"Identifying types of household linen (bedsheets, towels, tablecloths) and factors for selecting quality linen",false
Jss 2,Noel Term,7,Home Economics,"Maintenance of Household Linen",11-12,"Learning proper procedures for washing, ironing, storing, and maintaining different types of household linen",false
Jss 2,Noel Term,8,Home Economics,"Clothing Storage Methods",11-12,"Understanding different methods of storing family clothing: hanging, folding, and using storage containers properly",false
Jss 2,Noel Term,9,Home Economics,"Simple Clothing Repairs",11-12,"Learning basic clothing repairs: sewing loose buttons, mending torn garments, fixing hems, and patching holes",false
Jss 2,Noel Term,10,Home Economics,"Care of Family Clothing",11-12,"Understanding proper washing, ironing, and storage techniques to maintain clothing quality and longevity",false
Jss 2,Calvary Term,1,Home Economics,"Pattern Drafting and Fashion Designing",11-12,"Understanding the meaning of pattern drafting and fashion designing; their importance in clothing construction",false
Jss 2,Calvary Term,2,Home Economics,"Pattern Drafting Tools and Equipment",11-12,"Identifying tools: tape measure, ruler, pencil, French curve, tracing wheel, dressmaker's carbon, brown paper",false
Jss 2,Calvary Term,3,Home Economics,"Body Measurements for Pattern Drafting",11-12,"Learning parts of the body to be measured: bust, waist, hip, shoulder, back length, and sleeve length",false
Jss 2,Calvary Term,4,Home Economics,"Taking Accurate Body Measurements",11-12,"Practicing proper techniques for taking body measurements accurately for pattern drafting purposes",false
Jss 2,Calvary Term,5,Home Economics,"Drafting Basic Bodice Pattern",11-12,"Learning step-by-step instructions for drafting basic bodice pattern using personal measurements",false
Jss 2,Calvary Term,6,Home Economics,"Drafting Basic Skirt Pattern",11-12,"Understanding and practicing drafting basic skirt pattern (straight skirt) using body measurements",false
Jss 2,Calvary Term,7,Home Economics,"Adapting Basic Patterns to Different Styles",11-12,"Learning how to modify basic bodice and skirt blocks to create different fashion styles and designs",false
Jss 2,Calvary Term,8,Home Economics,"Sketching Fashion Styles",11-12,"Practicing sketching different clothing styles based on fashion trends and personal preferences",false
Jss 2,Calvary Term,9,Home Economics,"Pattern Layout and Cutting",11-12,"Understanding how to lay out pattern pieces on fabric efficiently and cutting fabric accurately",false
Jss 2,Calvary Term,10,Home Economics,"Fashion Design Applications",11-12,"Integrating pattern drafting skills with creative fashion design to produce original clothing designs",false
Jss 2,Summer Term,1,Home Economics,"Food Purchasing and Wise Buying",11-12,"Understanding food purchasing principles and wise buying practices to get quality food at reasonable prices",false
Jss 2,Summer Term,2,Home Economics,"Factors to Consider When Buying Food",11-12,"Learning to consider quality, price, nutritional value, packaging, expiry dates when purchasing food items",false
Jss 2,Summer Term,3,Home Economics,"Risk Factors in Food Purchasing",11-12,"Identifying risks when buying food: expired products, contamination, poor storage, and how to reduce these risks",false
Jss 2,Summer Term,4,Home Economics,"Perishable and Non-Perishable Foods",11-12,"Differentiating between perishable foods (fruits, vegetables, meat) and non-perishable foods (rice, beans, canned goods)",false
Jss 2,Summer Term,5,Home Economics,"Food Processing Methods",11-12,"Understanding food processing techniques: milling, fermentation, smoking, roasting, and their effects on food",false
Jss 2,Summer Term,6,Home Economics,"Food Preservation: Reasons and Methods",11-12,"Learning why food preservation is important and methods like freezing, sun-drying, salting, smoking, canning",false
Jss 2,Summer Term,7,Home Economics,"Preservation of Perishable Foods",11-12,"Practicing preservation methods for fruits, vegetables, fish, and meat to extend shelf life and prevent spoilage",false
Jss 2,Summer Term,8,Home Economics,"Food Storage Techniques",11-12,"Understanding proper storage methods for different food types: refrigeration, dry storage, cool storage",false
Jss 2,Summer Term,9,Home Economics,"Food Safety and Labeling",11-12,"Learning how to keep food safe through proper handling, hygiene, labeling containers, and checking expiry dates",false
Jss 2,Summer Term,10,Home Economics,"Practical Food Preservation Project",11-12,"Applying learned skills to preserve food items: making dried fruits, salted fish, or fermented foods as projects",false
Jss 2,Noel Term,1,Physical and Health Education,"Posture: Meaning and Types",11-12,"Understanding proper posture in sitting, standing, walking, and lifting; importance of good posture for health",false
Jss 2,Noel Term,2,Physical and Health Education,"Postural Defects",11-12,"Identifying postural defects like kyphosis, lordosis, scoliosis, flat feet, and bow legs; their characteristics",false
Jss 2,Noel Term,3,Physical and Health Education,"Causes and Prevention of Postural Defects",11-12,"Understanding how poor nutrition, lack of exercise, and bad habits cause postural problems; corrective measures",false
Jss 2,Noel Term,4,Physical and Health Education,"Issues and Challenges in Physical and Health Education",11-12,"Exploring current problems and obstacles affecting physical and health education in schools and communities",false
Jss 2,Noel Term,5,Physical and Health Education,"Human Trafficking and Health Implications",11-12,"Understanding human trafficking, its health effects on victims, causes, and prevention strategies",false
Jss 2,Noel Term,6,Physical and Health Education,"Sports Laws and Legal Liability",11-12,"Learning about negligence, tort, legal liability, and assault in sports; understanding sports regulations",false
Jss 2,Noel Term,7,Physical and Health Education,"Indoor and Outdoor Recreational Activities",11-12,"Differentiating between indoor activities (ludo, table tennis) and outdoor activities (soccer, athletics)",false
Jss 2,Noel Term,8,Physical and Health Education,"Dramatic and Creative Rhythms",11-12,"Understanding and performing gymnastics, aerobics, and creative movement activities",false
Jss 2,Noel Term,9,Physical and Health Education,"Dance Activities and Cultural Dances",11-12,"Learning and demonstrating traditional dances like bata, mkpokiti, atilogwu, koroso, and ekombi",false
Jss 2,Noel Term,10,Physical and Health Education,"Computer Games as Leisure Activities",11-12,"Exploring different types of computer games and their role in recreation and entertainment",false
Jss 2,Calvary Term,1,Physical and Health Education,"Table Tennis: Basic Skills and Techniques",11-12,"Learning grip, service, drive, chop, and smash techniques in table tennis; practicing rallies",false
Jss 2,Calvary Term,2,Physical and Health Education,"Table Tennis: Rules and Regulations",11-12,"Understanding scoring system, game rules, equipment, facilities, and officials in table tennis",false
Jss 2,Calvary Term,3,Physical and Health Education,"Lawn Tennis: Basic Skills and Techniques",11-12,"Learning fundamental strokes, serves, and techniques in lawn tennis; court positioning",false
Jss 2,Calvary Term,4,Physical and Health Education,"Lawn Tennis: Rules, Equipment and Officials",11-12,"Understanding tennis court dimensions, scoring, match play rules, and roles of officials",false
Jss 2,Calvary Term,5,Physical and Health Education,"Accidents and Injuries: Definition and Types",11-12,"Understanding what constitutes accidents and injuries; differentiating between sports, domestic, and road accidents",false
Jss 2,Calvary Term,6,Physical and Health Education,"Sports Injuries and First Aid Treatment",11-12,"Identifying common sports injuries like sprains, muscle pulls, wounds, dislocations; applying first aid",false
Jss 2,Calvary Term,7,Physical and Health Education,"Domestic Accidents and Prevention",11-12,"Understanding causes of home accidents; first aid treatment and safety measures at home",false
Jss 2,Calvary Term,8,Physical and Health Education,"Road Traffic Accidents and Safety Measures",11-12,"Learning about road safety, causes of road accidents, first aid treatment, and preventive measures",false
Jss 2,Calvary Term,9,Physical and Health Education,"Safety Education: Home, School, and Sports Ground",11-12,"Understanding safety principles and measures to prevent accidents in different environments",false
Jss 2,Calvary Term,10,Physical and Health Education,"First Aid Box and Basic Treatment Procedures",11-12,"Learning contents of first aid box; practicing basic first aid like stopping bleeding and binding wounds",false
Jss 2,Summer Term,1,Physical and Health Education,"School Health Programme: Meaning and Components",11-12,"Understanding skill-based health education, school health services, and healthful school environment",false
Jss 2,Summer Term,2,Physical and Health Education,"School Feeding Services and Community Relations",11-12,"Exploring importance of school feeding programmes and school-home-community health partnerships",false
Jss 2,Summer Term,3,Physical and Health Education,"FRESH Approach to School Health",11-12,"Learning Focusing Resources on Effective School Health initiatives and programmes",false
Jss 2,Summer Term,4,Physical and Health Education,"Environmental Pollution: Types and Sources",11-12,"Identifying air, water, land, and noise pollution; understanding their sources and causes",false
Jss 2,Summer Term,5,Physical and Health Education,"Effects of Environmental Pollution",11-12,"Understanding how pollution affects personal health, community health, and the environment",false
Jss 2,Summer Term,6,Physical and Health Education,"Prevention of Environmental Pollution",11-12,"Learning practical measures to prevent and control different types of environmental pollution",false
Jss 2,Summer Term,7,Physical and Health Education,"Non-Communicable Diseases: Introduction",11-12,"Understanding diseases that cannot spread from person to person; their nature and characteristics",false
Jss 2,Summer Term,8,Physical and Health Education,"Sickle Cell Disease and Anemia",11-12,"Learning about genetic blood disorders, symptoms, management, and prevention of sickle cell and anemia",false
Jss 2,Summer Term,9,Physical and Health Education,"Obesity, Asthma, and Kwashiorkor",11-12,"Understanding nutritional and respiratory non-communicable diseases; their causes and prevention",false
Jss 2,Summer Term,10,Physical and Health Education,"Healthy Lifestyle and Disease Prevention",11-12,"Integrating good posture, recreation, safety, and environmental health for overall wellness",false
Jss 2,Noel Term,1,Social Studies,"General Objectives of Social Studies",11-12,"Understanding the goals of social studies: developing adaptability, national consciousness, good citizenship, and right values",false
Jss 2,Noel Term,2,Social Studies,"Advantages of Living Together as a Family",11-12,"Exploring benefits of family living including protection, happiness, unity, education, and maintaining good family reputation",false
Jss 2,Noel Term,3,Social Studies,"Family Bond and Cohesion",11-12,"Understanding strong family ties that recognize and respect individual family members' rights and relationships",false
Jss 2,Noel Term,4,Social Studies,"Importance of Good Family Reputation",11-12,"Learning how good family name earns respect from community members and benefits the entire family",false
Jss 2,Noel Term,5,Social Studies,"Marriage: Meaning and Purposes",11-12,"Understanding marriage as a binding contract; exploring purposes like procreation, economic needs, and mutual love",false
Jss 2,Noel Term,6,Social Studies,"Conditions for Marriage Readiness",11-12,"Examining physiological, psychological, social, and financial readiness required before entering marriage",false
Jss 2,Noel Term,7,Social Studies,"Effects of Lack of Readiness on Marriage",11-12,"Understanding consequences like constant fights, instability, divorce, and broken homes from premature marriage",false
Jss 2,Noel Term,8,Social Studies,"Types of Group Behaviour",11-12,"Identifying mass action, communal labour, protests, marches, and patriotic acts as forms of collective behavior",false
Jss 2,Noel Term,9,Social Studies,"Characteristics of Group Behaviour",11-12,"Distinguishing between destructive/negative and constructive/positive types of collective behavior in society",false
Jss 2,Noel Term,10,Social Studies,"Benefits of Positive Group Behaviours",11-12,"Exploring companionship, survival, security, affiliation, status, power, control, and achievement through positive group actions",false
Jss 2,Calvary Term,1,Social Studies,"Drug and Substance Abuse: Meaning",11-12,"Understanding what constitutes drug abuse and misuse of substances; identifying common forms of abuse",false
Jss 2,Calvary Term,2,Social Studies,"Forms and Ways of Drug Abuse",11-12,"Identifying how people abuse drugs through self-medication, overdose, wrong prescriptions, and substance misuse",false
Jss 2,Calvary Term,3,Social Studies,"Consequences of Drug Abuse on Individuals",11-12,"Examining personal effects of drug abuse including health deterioration, addiction, and behavioral changes",false
Jss 2,Calvary Term,4,Social Studies,"Consequences of Drug Abuse on Community and Nation",11-12,"Understanding societal impact including crime rates, economic burden, and effects on national development",false
Jss 2,Calvary Term,5,Social Studies,"Role of Quacks in Drug Abuse",11-12,"Understanding how unqualified medical practitioners contribute to drug abuse through wrong prescriptions and treatments",false
Jss 2,Calvary Term,6,Social Studies,"Ways of Discouraging Drug Abuse I",11-12,"Learning prevention through choosing good friends, forming drug-free clubs, and peer resistance strategies",false
Jss 2,Calvary Term,7,Social Studies,"Ways of Discouraging Drug Abuse II",11-12,"Developing coping skills: assertiveness, refusal skills, problem-solving, communication, and decision-making abilities",false
Jss 2,Calvary Term,8,Social Studies,"Constructive Use of Time to Prevent Drug Abuse",11-12,"Engaging in positive activities like sports, religious activities, hobbies, and community service to avoid drug abuse",false
Jss 2,Calvary Term,9,Social Studies,"Drug Trafficking: Meaning and Reasons",11-12,"Understanding illegal drug trade and reasons people engage in it including poverty, ignorance, and greed",false
Jss 2,Calvary Term,10,Social Studies,"Dangers of Drug Trafficking",11-12,"Examining consequences: bad national image, imprisonment, death penalty, security threats, and economic impacts",false
Jss 2,Summer Term,1,Social Studies,"Role of NDLEA and EFCC in Drug Control",11-12,"Understanding functions of National Drug Law Enforcement Agency and Economic and Financial Crimes Commission",false
Jss 2,Summer Term,2,Social Studies,"Rehabilitation and Recovery from Drug Abuse",11-12,"Learning about rehabilitation centers, treatment programs, and support systems for drug abuse victims",false
Jss 2,Summer Term,3,Social Studies,"Building Strong Family Foundations",11-12,"Integrating family bonding, good reputation, and proper marriage readiness for stable family structures",false
Jss 2,Summer Term,4,Social Studies,"Social Values and National Unity",11-12,"Connecting social studies objectives to developing national consciousness and unity through shared values",false
Jss 2,Summer Term,5,Social Studies,"Citizenship and Community Development",11-12,"Understanding responsibilities of good citizens in contributing to societal development and progress",false
Jss 2,Summer Term,6,Social Studies,"Positive Collective Action for Community Progress",11-12,"Applying group behavior principles to organize communal labor and development projects in communities",false
Jss 2,Summer Term,7,Social Studies,"Youth and Social Challenges",11-12,"Comprehensive review of challenges facing young people including peer pressure, drug abuse, and negative influences",false
Jss 2,Summer Term,8,Social Studies,"Decision Making and Life Skills",11-12,"Developing critical thinking, problem-solving, assertiveness, and communication skills for healthy life choices",false
Jss 2,Summer Term,9,Social Studies,"Building Healthy Relationships",11-12,"Understanding importance of choosing good friends, maintaining family bonds, and developing positive peer relationships",false
Jss 2,Summer Term,10,Social Studies,"Creating a Drug-Free Society",11-12,"Integrating prevention strategies, rehabilitation support, and community action to combat drug abuse and trafficking",false
Jss 2,Noel Term,1,Yoruba Language,"Ami Ohun - Ohun Yoruba Meteeta",11-12,"Understanding the three types of Yoruba tones: middle tone (ohun aarin - unmarked), high tone (ohun oke - marked with acute accent), and low tone (ohun ile - marked with grave accent)",false
Jss 2,Noel Term,2,Yoruba Language,"Ami Ohun lori Faweli",11-12,"Learning to mark tone marks on Yoruba vowels correctly, such as à, a, á, è, é, e, ẹ̀, ẹ, ẹ́, understanding how different tones change word meanings",false
Jss 2,Noel Term,3,Yoruba Language,"Ami Ohun lori Oro Onisilebu",11-12,"Applying tone marks correctly on monosyllabic words (single syllable words) and understanding how tone affects pronunciation and meaning, examples: bá, ba, bà, dà, dá, da",false
Jss 2,Noel Term,4,Yoruba Language,"Ami Ohun lori Oro Olopo Silebu",11-12,"Marking tones on polysyllabic words (multiple syllable words) including words with nasal consonants like ọkọ, okó, òkò, pátápátá, pàtàpàtà, kelekèle, àgbagbà",false
Jss 2,Noel Term,5,Yoruba Language,"Onka - Egberun de Egbaa (1,000 - 2,000)",11-12,"Learning to read and write numbers in Yoruba from one thousand (egberun) to two thousand (egbaa), understanding the number system and converting between Yoruba words and figures",false
Jss 2,Noel Term,6,Yoruba Language,"Isori Oro - Oruko ati Aropo Oruko",11-12,"Understanding word classes in Yoruba: nouns (oro oruko) and pronouns (oro aropo oruko), their positions and functions in sentences",false
Jss 2,Noel Term,7,Yoruba Language,"Isori Oro - Apejuwe ati Atokun",11-12,"Learning about adjectives (oro apejuwe) that describe nouns and adverbs (oro atokun) that modify verbs, understanding their roles in Yoruba grammar",false
Jss 2,Noel Term,8,Yoruba Language,"Isori Oro - Asopo",11-12,"Understanding conjunctions (oro asopo) in Yoruba, learning how they connect words, phrases, and sentences to form compound and complex structures",false
Jss 2,Noel Term,9,Yoruba Language,"Batani Ihun Oro - F, KF, FKF",11-12,"Learning syllable patterns in Yoruba words: V (vowel only like 'o, a, e'), CV (consonant-vowel like 'wa, je'), and CVC patterns (like 'eja, owo')",false
Jss 2,Noel Term,10,Yoruba Language,"Orisirisi Gbolohun - Alabode, Alakanpo, Oníbọ̀",11-12,"Understanding three types of Yoruba sentences: simple sentences (alabode), compound sentences (alakanpo), and complex sentences (onibo), with examples of each type",false
Jss 2,Calvary Term,1,Yoruba Language,"Ere Onitan - Ibudo ati Ahunpo",11-12,"Reading and analyzing selected Yoruba historical plays, understanding setting (ibudo) where events occur and plot sequence (ahunpo) of the story",false
Jss 2,Calvary Term,2,Yoruba Language,"Ere Onitan - Eda Itan ati Ifiwaweda",11-12,"Studying characters (eda itan) in historical plays and analyzing their characterization (ifiwaweda), understanding how characters are portrayed and developed",false
Jss 2,Calvary Term,3,Yoruba Language,"Ere Onitan - Koko Oro ati Eko",11-12,"Identifying themes (koko oro) in plays and extracting moral lessons (eko), relating dramatic messages to contemporary societal issues",false
Jss 2,Calvary Term,4,Yoruba Language,"Ere Onitan - Isere ni Kilaasi",11-12,"Practical drama performance in class, students participate in role-playing scenes from the play to understand character emotions and story progression",false
Jss 2,Calvary Term,5,Yoruba Language,"Asayan Ewi - Kika ati Oye",11-12,"Reading selected Yoruba poems on themes like human behavior, religious/cultural tolerance, women's issues, politics, economics, and environmental concerns",false
Jss 2,Calvary Term,6,Yoruba Language,"Asayan Ewi - Ona-ede ati Isowolo Ede",11-12,"Analyzing poetic devices (ona-ede) and figurative language (isowolo ede) in poetry including metaphors (afiwe), proverbs (owe), and idiomatic expressions (akanlo ede)",false
Jss 2,Calvary Term,7,Yoruba Language,"Itan Aroso - Isoniṣoki ati Koko Oro",11-12,"Reading selected Yoruba prose fiction, summarizing the story (isonisoki) and identifying major themes (koko oro) that relate to real-life situations",false
Jss 2,Calvary Term,8,Yoruba Language,"Itan Aroso - Eda Itan ati Ifiwaweda",11-12,"Analyzing characters in prose narratives, understanding their characterization, personality traits, and how they contribute to the story's development and themes",false
Jss 2,Calvary Term,9,Yoruba Language,"Itan Aroso - Ilo Ede ati Asa",11-12,"Examining language use (ilo ede) in prose including literary devices, and identifying cultural practices (asa) reflected in the narrative and their relevance",false
Jss 2,Calvary Term,10,Yoruba Language,"Orin Ibile Yoruba",11-12,"Learning traditional Yoruba songs related to weddings (igbeyawo), children's play (eremode), chieftaincy (oye jije), naming ceremonies (ikomjade), and moral instruction (eko iwa rere)",false
Jss 2,Summer Term,1,Yoruba Language,"Isare - Ajemesin ati Ajemayeye",11-12,"Understanding Yoruba chants and incantations used in religious worship (ajemesin) and celebrations (ajemayeye), including ijala (hunters' chant), esa/iwi egungun (masquerade chants), iyere ifa (Ifa divination verses)",false
Jss 2,Summer Term,2,Yoruba Language,"Isare - Rara, Ekun Iyawo, Ege, Alamo",11-12,"Learning about different types of Yoruba chants used in celebrations: rara (panegyric chants), ekun iyawo (bride's lament), ege (maiden's songs), and alamo (specific ceremonial chants)",false
