class,term,week,subject,topic,agegroup,context,generated
Year 4,Calvary Term,7,Cultural and Creative Arts,"Drawing -- meaning of drawing, head and face, drawing of items",8-9,"",true
Year 4,Calvary Term,8,Cultural and Creative Arts,"Collage: drawing and shading of paper, posting of papers on drawing",8-9,"",true
Year 4,Calvary Term,9,Cultural and Creative Arts,"Easter activities: card making",8-9,"",true
Year 4,Summer Term,1,Cultural and Creative Arts,"Local musical instruments: meaning, classification and importance",8-9,"",true
Year 4,Summer Term,2,Cultural and Creative Arts,"Foreign musical instruments: meaning, classification and importance",8-9,"",true
Year 4,Summer Term,3,Cultural and Creative Arts,"Musical instruments: practical- playing musical instruments such as piano, guitar, talking drum e.t.c",8-9,"",true
Year 4,Summer Term,4,Cultural and Creative Arts,"Still life drawing: meaning and examples, techniques used and steps taken when drawing still life objects",8-9,"",true
Year 4,Summer Term,5,Cultural and Creative Arts,"Introduction to theatre and drama: meaning of drama and roles of actors/actress in drama, meaning of theatre, differences between theatre and drama",8-9,"",true
Year 4,Summer Term,6,Cultural and Creative Arts,"Dances of the locality: elements and uses of dance, features of traditional dance, some Nigeria traditional dance",8-9,"",true
Year 4,Summer Term,7,Cultural and Creative Arts,"Body movements in dance: meaning and principles, movements to music and rhythms",8-9,"",true
Year 4,Summer Term,8,Cultural and Creative Arts,"Introduction to play acting: meaning and terminologies used in play acting e.g character, impersonation, costume, role play",8-9,"",true
Year 4,Summer Term,9,Cultural and Creative Arts,"Classes of characters",8-9,"",true
Year 4,Calvary Term,1,Geography,"Agricultural resources: meaning, examples and benefits",8-9,"",true
Year 4,Calvary Term,2,Geography,"Capital resources: income distributions in developed and under developed countries",8-9,"",true
Year 4,Calvary Term,3,Geography,"Conservation of natural resources: meaning and importance",8-9,"",true
Year 4,Calvary Term,4,Geography,"Population density: meaning of population, population density and effects",8-9,"",true
Year 4,Calvary Term,5,Geography,"Resources distribution: meaning, types and effects",8-9,"",true
Year 4,Calvary Term,6,Geography,"Land mark: meaning, types and importance",8-9,"",true
Year 4,Calvary Term,7,Geography,"Human geography: meaning, human features of geography, the effect on physical features of geography on man's occupation and homes",8-9,"",true
Year 4,Calvary Term,8,Geography,"Longitude and latitude: meaning, differences and measurements",8-9,"",true
Year 4,Calvary Term,9,Geography,"Natural hazard: meaning, examples and effects",8-9,"",true
Year 4,Summer Term,1,Geography,"Weather and climate: attributes of the weather, seasons in Nigeria, seasons around the world",8-9,"",true
Year 4,Summer Term,2,Geography,"Natural and man made disasters: meaning, types, causes of natural disasters",8-9,"",true
Year 4,Summer Term,3,Geography,"Nigerian Armed forces: Nigerian army, Navy and Air force",8-9,"",true
Year 4,Summer Term,4,Geography,"Voluntary organization; red cross, man o war, boy scout, boys brigade, rotary",8-9,"",true
Year 4,Summer Term,5,Geography,"Security agencies in Nigeria: NPF, FRSC, NSDC, fire service, EFCC, ICPC",8-9,"",true
Year 4,Summer Term,6,Geography,"Locating the national headquarters of the security agencies in Nigeria such as FRSC, ICPC, fire service commission, EFCC, NPF",8-9,"",true
Year 4,Summer Term,7,Geography,"Tourism sites in Nigeria",8-9,"",true
Year 4,Summer Term,8,Geography,"The early explorers and path finders",8-9,"",true
Year 4,Summer Term,9,Geography,"The Boers",8-9,"",true
Year 4,Calvary Term,1,History,"Method of trading in the past and now",8-9,"",true
Year 4,Calvary Term,2,History,"Traditional way of farming: use of local tools, crop grown and pest control",8-9,"",true
Year 4,Calvary Term,3,History,"Modern method of farming: use of modern machines and chemicals",8-9,"",true
Year 4,Calvary Term,4,History,"Distribution of agricultural products within Nigeria",8-9,"",true
Year 4,Calvary Term,5,History,"Wole Soyinka",8-9,"",true
Year 4,Calvary Term,6,History,"Chimamanda Adichie",8-9,"",true
Year 4,Calvary Term,7,History,"Chinua Achebe",8-9,"",true
Year 4,Calvary Term,8,History,"Some Nigeria people: the Nupe, the Oworo",8-9,"",true
Year 4,Calvary Term,9,History,"Some Nigeria people: the Kanuri, the Yakor",8-9,"",true
Year 4,Summer Term,1,History,"The story of the Vikings",8-9,"",true
Year 4,Summer Term,2,History,"Benin and Oyo Kingdom",8-9,"",true
