class,term,week,subject,topic,agegroup,context,generated
Jss 1,Calvary Term,2,English Language,"Consonant Sounds in Context",10-11,"Learning to identify and correctly produce consonant sounds in words and sentences, practicing pronunciation of sounds like /b/ vs /p/ (back/pack), /g/ vs /t/ (goat/toad), /r/ vs /l/ (road/load), /th/ vs /d/ (then/den)",false
Jss 1,Calvary Term,3,English Language,"Consonant Clusters and Diphthongs",10-11,"Learning to pronounce consonant clusters (two or more consonants together like in desks, plants, school, string, splash) and diphthongs (two vowel sounds in one syllable like /ei/ in gate, /ou/ in go, /oi/ in oil)",false
Jss 1,Calvary Term,4,English Language,"Word Boundaries, Compound Words and Phrases",10-11,"Understanding linking sounds at word boundaries (matter of, go away), recognizing compound words (blackboard, ice-cream, swimming pool), and learning common phrases (a company of friends, a basket of fruits, a team of players)",false
Jss 1,Calvary Term,5,English Language,"Questions and Question Tags",10-11,"Learning to form and respond to question tags correctly (Teachers are punctual, aren't they? Yes, they are), understanding how question tags seek agreement or confirmation, and using appropriate intonation patterns",false
Jss 1,Calvary Term,6,English Language,"Listening Comprehension - Main Ideas",10-11,"Developing listening skills to identify main ideas from speeches, stories, and passages on topics like family, school, health, safety, and social issues, learning to extract key information from what is heard",false
Jss 1,Calvary Term,7,English Language,"Parts of Speech - Nouns, Verbs, Adjectives",10-11,"Understanding nouns (naming words for people, places, things), verbs (action or state words), and adjectives (describing words), learning to identify their features and functions in sentences, and making correct sentences using them",false
Jss 1,Calvary Term,8,English Language,"Parts of Speech - Adverbs, Conjunctions, Prepositions",10-11,"Learning about adverbs (words that modify verbs, adjectives, or other adverbs), conjunctions (joining words like and, but, because), and prepositions (words showing relationships like in, on, at, under), and their functions in sentences",false
Jss 1,Calvary Term,9,English Language,"Adverbials and Tenses",10-11,"Understanding adverbials (words or phrases that tell when, where, how, or why something happens) and tenses (present tense for current actions, past tense for completed actions, future tense for actions yet to happen)",false
Jss 1,Calvary Term,10,English Language,"Active and Passive Verbs",10-11,"Learning the difference between active voice (subject performs the action: The boy kicked the ball) and passive voice (subject receives the action: The ball was kicked by the boy), and how to change sentences from active to passive",false
Jss 1,Summer Term,1,English Language,"Introduction to Literature",10-11,"Understanding literature as creative writing including stories, poems, and plays that reflect culture and values, learning about two major categories: oral literature (folktales, songs, proverbs told by word of mouth) and written literature (books, novels, poems)",false
Jss 1,Summer Term,2,English Language,"Folktales - Features and Themes",10-11,"Learning about African and non-African folktales with features like didactic lessons (teaching morals), entertainment, magical elements, and animal characters, identifying themes, retelling folktales, and understanding their cultural significance",false
Jss 1,Summer Term,3,English Language,"Myths and Legends",10-11,"Understanding myths (traditional stories explaining natural phenomena or beliefs, often involving gods and supernatural beings) and legends (stories about historical or semi-historical people and events), identifying their features like magic, supernatural elements, and superstition",false
Jss 1,Summer Term,4,English Language,"Prose - Types and Features",10-11,"Learning about prose as written or spoken language in ordinary form (not poetry), understanding narrative prose (telling a story) and descriptive prose (describing something), and identifying features like plot, characterization, setting, theme, and style",false
Jss 1,Summer Term,5,English Language,"Poetry - Types and Features",10-11,"Understanding different types of poetry (epic, lyric, dramatic), learning about poetic language (concise, unique, elevated), recognizing rhythm and rhyme, explaining meanings of simple poems, and writing simple poems",false
Jss 1,Summer Term,6,English Language,"Drama - Types and Features",10-11,"Learning about drama as stories performed on stage, understanding types (comedy - funny plays, tragedy - serious/sad plays), and identifying features like theme, stage, costumes, director, audience, and performance",false
Jss 1,Summer Term,7,English Language,"Figures of Speech - Similes and Metaphors",10-11,"Understanding similes as comparisons using 'like' or 'as' (She is as red as a rose) and metaphors as direct comparisons without 'like' or 'as' (She is a red rose), learning to identify and create both in sentences and literature",false
Jss 1,Summer Term,8,English Language,"Vocabulary Development Through Context",10-11,"Building vocabulary by learning to use context clues (surrounding words and sentences) to figure out meanings of unfamiliar words, understanding synonyms (words with similar meanings) and antonyms (words with opposite meanings)",false
Jss 1,Summer Term,9,English Language,"Sentence Construction and Structure",10-11,"Learning to construct complete sentences with subject (who or what the sentence is about) and predicate (what the subject does or is), understanding basic sentence patterns, and using correct punctuation (capital letters, periods, question marks)",false
Jss 1,Summer Term,10,English Language,"Summary Writing Skills",10-11,"Learning to write summaries by identifying main points in passages, removing unnecessary details, using own words to condense information, and writing brief coherent summaries that capture the essential meaning of longer texts",false
Jss 1,Noel Term,1,General Mathematics,"Whole Numbers: Millions and Billions",10-11,"Learning to count, write, and read large numbers from 99,990 to 1,000,000 and up to 100,000,000; understanding place values",false
Jss 1,Noel Term,2,General Mathematics,"Whole Numbers: Trillions",10-11,"Counting, writing, and reading numbers in trillions; applying large numbers to real-life situations like population, money",false
Jss 1,Noel Term,3,General Mathematics,"Least Common Multiple (LCM)",10-11,"Finding common multiples of whole numbers; calculating LCM using factor method, multiple method, and index method",false
Jss 1,Noel Term,4,General Mathematics,"Highest Common Factor (HCF)",10-11,"Identifying common factors of whole numbers; finding HCF using common factor and prime factor methods",false
Jss 1,Noel Term,5,General Mathematics,"Difference Between LCM and HCF",10-11,"Understanding distinction between LCM and HCF; expressing numbers as products of prime factors; solving related problems",false
Jss 1,Noel Term,6,General Mathematics,"Counting in Base 2 (Binary System)",10-11,"Learning to count in groups of twos using bundles; understanding binary number system basics",false
Jss 1,Noel Term,7,General Mathematics,"Converting Base 10 to Binary Numbers",10-11,"Converting numbers 1-10 from base 10 to base 2 using bundles method; understanding place value in binary system",false
Jss 1,Noel Term,8,General Mathematics,"Equivalent Fractions",10-11,"Identifying equivalent fractions like 1/2 = 2/4 = 4/8; using formula to find equivalent fractions; applying in sharing",false
Jss 1,Noel Term,9,General Mathematics,"Ordering Fractions and Conversion",10-11,"Arranging fractions in ascending or descending order; converting fractions to decimals and vice versa",false
Jss 1,Noel Term,10,General Mathematics,"Converting Fractions and Percentages",10-11,"Converting fractions to percentages and percentages to fractions; understanding percentage as part of hundred",false
Jss 1,Calvary Term,1,General Mathematics,"Addition and Subtraction of Whole Numbers",10-11,"Adding and subtracting numbers up to 4 digits; stating place values of results; solving word problems",false
Jss 1,Calvary Term,2,General Mathematics,"Directed Numbers Using Number Line",10-11,"Understanding positive and negative integers; using number line for addition and subtraction; real-life applications (temperature, banking)",false
Jss 1,Calvary Term,3,General Mathematics,"Addition and Subtraction of Fractions",10-11,"Adding and subtracting fractions with same and different denominators; handling mixed numbers; solving word problems",false
Jss 1,Calvary Term,4,General Mathematics,"Multiplication and Division of Fractions",10-11,"Multiplying and dividing fractions using diagrams and calculation; working with mixed numbers; solving word problems",false
Jss 1,Calvary Term,5,General Mathematics,"Estimation of Dimensions and Distances",10-11,"Estimating lengths, widths, distances within school environment; developing sense of measurement without exact tools",false
Jss 1,Calvary Term,6,General Mathematics,"Estimation of Capacity and Mass",10-11,"Estimating capacity of containers (milk tins, bottles); estimating mass of objects; applying estimation to daily life",false
Jss 1,Calvary Term,7,General Mathematics,"Approximation in Basic Operations",10-11,"Approximating answers to addition, subtraction, multiplication, division; understanding when approximation is useful",false
Jss 1,Calvary Term,8,General Mathematics,"Rounding Off Numbers",10-11,"Rounding numbers to nearest 10, 100, and 1000; applying approximation and rounding in everyday activities",false
Jss 1,Calvary Term,9,General Mathematics,"Binary Operations: Addition and Subtraction",10-11,"Adding two or three 3-digit binary numbers; subtracting two 3-digit binary numbers in base 2 system",false
Jss 1,Calvary Term,10,General Mathematics,"Binary Operations: Multiplication",10-11,"Multiplying two 2-digit binary numbers; understanding binary multiplication rules and procedures",false
Jss 1,Summer Term,1,General Mathematics,"Open Sentences and Use of Symbols",10-11,"Solving open sentences with boxes representing unknowns; understanding relationship between addition/subtraction and multiplication/division",false
Jss 1,Summer Term,2,General Mathematics,"Using Letters to Represent Symbols",10-11,"Replacing boxes with letters in open sentences; solving problems with two arithmetic operations; translating word problems",false
Jss 1,Summer Term,3,General Mathematics,"Algebraic Expressions: Like and Unlike Terms",10-11,"Identifying like and unlike terms in algebraic expressions; understanding coefficients of positive and negative terms",false
Jss 1,Summer Term,4,General Mathematics,"Simplification of Algebraic Expressions",10-11,"Collecting like terms; performing basic arithmetic operations on algebraic expressions; simplifying with brackets",false
Jss 1,Summer Term,5,General Mathematics,"Simple Equations",10-11,"Translating word sentences into mathematical equations; solving simple equations like 5k + 7 = 22; cross-checking answers",false
Jss 1,Summer Term,6,General Mathematics,"Plane Shapes: Perimeter",10-11,"Identifying properties of square, rectangle, triangle, parallelogram, trapezium, circle; finding perimeter using practical methods and formulas",false
Jss 1,Summer Term,7,General Mathematics,"Plane Shapes: Area",10-11,"Finding area of regular shapes (squares, rectangles, parallelograms) using graph paper and formulas; real-life applications",false
Jss 1,Summer Term,8,General Mathematics,"Three Dimensional Figures: Properties",10-11,"Identifying properties of cubes, cuboids, pyramids, cones, cylinders, spheres; counting faces, edges, vertices",false
Jss 1,Summer Term,9,General Mathematics,"Volume of Cubes and Cuboids",10-11,"Deriving formulas for volume of cubes and cuboids; calculating volume using length × width × height",false
Jss 1,Summer Term,10,General Mathematics,"Construction and Angles",10-11,"Constructing parallel and perpendicular lines, bisecting line segments; constructing 60° and 90° angles; measuring angles with protractor",false
Jss 1,Noel Term,1,Home Economics,"Puberty: Meaning and Signs",10-11,"Understanding what puberty is; learning physical and emotional changes that occur during puberty in boys and girls",false
Jss 1,Noel Term,2,Home Economics,"Adolescence: Meaning and Characteristics",10-11,"Understanding adolescence as the teenage years; learning about the transition from childhood to adulthood (ages 10-19)",false
Jss 1,Noel Term,3,Home Economics,"Needs and Challenges of Adolescents",10-11,"Learning about adolescent needs: proper nutrition, hygiene, emotional support; understanding challenges faced during teenage years",false
Jss 1,Noel Term,4,Home Economics,"Hygiene Guides for Adolescents",10-11,"Learning personal hygiene practices for adolescents: bathing regularly, using deodorants, managing menstruation, maintaining cleanliness",false
Jss 1,Noel Term,5,Home Economics,"Sexually Transmitted Infections (STIs)",10-11,"Understanding what STIs are; learning causes, signs, symptoms, and prevention methods for sexually transmitted infections",false
Jss 1,Noel Term,6,Home Economics,"HIV/AIDS: Meaning, Causes and Prevention",10-11,"Learning about HIV/AIDS: what it is, how it spreads, prevention methods, and importance of awareness",false
Jss 1,Noel Term,7,Home Economics,"Fundamental Human Rights",10-11,"Understanding basic human rights: right to life, freedom of expression, right to education, right to dignity",false
Jss 1,Noel Term,8,Home Economics,"Rights of the Child",10-11,"Learning specific rights children have: right to protection, care, education, play, name, nationality, and freedom from abuse",false
Jss 1,Noel Term,9,Home Economics,"Family Needs: Meaning and Types",10-11,"Understanding what family needs are; learning basic needs: food, clothing, shelter, healthcare, education",false
Jss 1,Noel Term,10,Home Economics,"Difference Between Needs and Wants",10-11,"Learning to distinguish between essential needs (must have) and wants (nice to have); prioritizing family needs",false
Jss 1,Calvary Term,1,Home Economics,"Family Goals: Meaning and Examples",10-11,"Understanding what family goals are; learning short-term and long-term goals families set to improve their lives",false
Jss 1,Calvary Term,2,Home Economics,"Family Standards: Meaning and Importance",10-11,"Understanding family standards as acceptable levels of living; learning how standards guide family decisions and behavior",false
Jss 1,Calvary Term,3,Home Economics,"Relationship Among Needs, Goals and Standards",10-11,"Understanding how family needs, goals, and standards work together to guide family resource management and planning",false
Jss 1,Calvary Term,4,Home Economics,"Family Resource Management",10-11,"Learning to manage family resources wisely using needs, goals, and standards; understanding importance of planning",false
Jss 1,Calvary Term,5,Home Economics,"Simple Household Articles and Crafts",10-11,"Identifying household articles: aprons, caps, needlework bags, head rests, table mats, purses, bibs, napkins, handkerchiefs",false
Jss 1,Calvary Term,6,Home Economics,"Tools and Materials for Household Articles",10-11,"Learning about sewing tools: needles, thread, scissors, measuring tape; materials: fabric, calico, baft cloth",false
Jss 1,Calvary Term,7,Home Economics,"Construction of Simple Household Articles",10-11,"Learning steps to make simple items like aprons, caps, tray cloths, napkins, handkerchiefs; practicing basic sewing skills",false
Jss 1,Calvary Term,8,Home Economics,"Making Income-Yielding Crafts",10-11,"Learning to produce crafts for sale: tie-dye fabrics, batik fabrics, embroidered items; understanding entrepreneurship",false
Jss 1,Calvary Term,9,Home Economics,"Tie-Dye and Batik Fabric Production",10-11,"Learning tie-dye and batik techniques; understanding materials needed, dyeing process, and creating patterns on fabric",false
Jss 1,Calvary Term,10,Home Economics,"Display and Sale of Household Articles",10-11,"Learning to display finished products attractively; understanding how to sell household articles and crafts for income",false
Jss 1,Summer Term,1,Home Economics,"Types of Home-Made Cleaning Agents",10-11,"Understanding home-made cleaning agents: furniture polish, floor cleaner, glass cleaner, metal polish made from local materials",false
Jss 1,Summer Term,2,Home Economics,"Uses and Preparation of Cleaning Agents",10-11,"Learning uses of different cleaning agents; preparing home-made polish using kerosene, turpentine, candle wax, palm oil",false
Jss 1,Summer Term,3,Home Economics,"Using Home-Made Polish and Cleaners",10-11,"Practicing how to polish furniture and clean household items using prepared home-made cleaning agents",false
Jss 1,Summer Term,4,Home Economics,"Types and Uses of Cosmetics",10-11,"Understanding cosmetics: pomade, cream, deodorants, perfumes; learning their uses for personal care and hygiene",false
Jss 1,Summer Term,5,Home Economics,"Materials and Tools for Making Cosmetics",10-11,"Learning materials and tools needed to make pomade, cream, and deodorants; understanding safety in cosmetic production",false
Jss 1,Summer Term,6,Home Economics,"Safety and Regulatory Control of Cosmetics",10-11,"Understanding importance of quality control; learning roles of NAFDAC and SON in regulating cosmetic products in Nigeria",false
Jss 1,Summer Term,7,Home Economics,"Making Pomade, Cream and Deodorants",10-11,"Practicing production of cosmetics following proper procedures; displaying finished products safely",false
Jss 1,Summer Term,8,Home Economics,"Healthy Feeding and Eating Practices",10-11,"Learning healthy practices: eating adequate diet, using seasonal foods, washing hands, chewing properly, avoiding overeating",false
Jss 1,Summer Term,9,Home Economics,"Food Additives and Harmful Substances",10-11,"Understanding food additives (uses and misuses), food contaminants, harmful substances like banned additives, spoilt fruits, undercooked food",false
Jss 1,Summer Term,10,Home Economics,"Drug Abuse and Effects on the Body",10-11,"Understanding what drug abuse is; learning harmful effects of drug abuse on physical and mental health",false
Jss 1,Noel Term,1,Physical and Health Education,"Physical Fitness: Meaning and Components",10-11,"Understanding what physical fitness is; learning health-related components (cardiovascular endurance, muscular strength, flexibility, body composition)",false
Jss 1,Noel Term,2,Physical and Health Education,"Performance-Related Components of Fitness",10-11,"Learning performance components: agility (changing direction), balance, coordination, power, reaction time, speed",false
Jss 1,Noel Term,3,Physical and Health Education,"Characteristics of Physically Fit Person",10-11,"Identifying characteristics: good posture, healthy weight, strong muscles, good stamina, active lifestyle, positive attitude",false
Jss 1,Noel Term,4,Physical and Health Education,"Importance of Physical Fitness",10-11,"Understanding benefits: improved health, disease prevention, better academic performance, stress relief, confidence building",false
Jss 1,Noel Term,5,Physical and Health Education,"Exercises for Strength Development",10-11,"Learning and practicing exercises to develop muscular strength: push-ups, sit-ups, squats, resistance exercises",false
Jss 1,Noel Term,6,Physical and Health Education,"Exercises for Endurance and Flexibility",10-11,"Practicing endurance exercises (running, jogging) and flexibility exercises (stretching, yoga poses) safely",false
Jss 1,Noel Term,7,Physical and Health Education,"Safety Precautions During Exercise",10-11,"Learning safety measures: proper warm-up, correct form, hydration, recognizing warning signs, cooling down, appropriate clothing",false
Jss 1,Noel Term,8,Physical and Health Education,"Recreation and Leisure: Meaning and Differences",10-11,"Understanding recreation (refreshing activities), leisure (free time), and dance (rhythmic body movement); learning their differences",false
Jss 1,Noel Term,9,Physical and Health Education,"Components of Recreation and Dance",10-11,"Identifying components of recreation (active, passive) and dance (traditional, modern); learning types of recreational activities",false
Jss 1,Noel Term,10,Physical and Health Education,"Benefits of Recreation and Dance",10-11,"Understanding benefits: refreshment of body and mind, fun, mental alertness, social and emotional stability, skill development",false
Jss 1,Calvary Term,1,Physical and Health Education,"Athletics: Definition and Field Events",10-11,"Understanding athletics as track and field sports; learning about field events: shot put and discus throwing",false
Jss 1,Calvary Term,2,Physical and Health Education,"Shot Put: Basic Skills and Techniques",10-11,"Learning shot put skills: grip (holding shot at neck), stance (side-on position), put (pushing motion), follow-through",false
Jss 1,Calvary Term,3,Physical and Health Education,"Discus: Basic Skills and Techniques",10-11,"Learning discus skills: carriage (holding discus), stance (turning position), throw (releasing technique), follow-through",false
Jss 1,Calvary Term,4,Physical and Health Education,"Rules and Safety in Shot Put and Discus",10-11,"Understanding rules governing shot put and discus; learning safety measures in throwing events; drawing sectors with dimensions",false
Jss 1,Calvary Term,5,Physical and Health Education,"Ball Games: Soccer Skills and Techniques",10-11,"Learning soccer basics: dribbling, passing, shooting, heading, trapping; understanding team coordination and ball control",false
Jss 1,Calvary Term,6,Physical and Health Education,"Ball Games: Volleyball Skills and Techniques",10-11,"Learning volleyball basics: serving, passing, setting, spiking, blocking; understanding court positions and rotations",false
Jss 1,Calvary Term,7,Physical and Health Education,"Rules and Officials in Soccer and Volleyball",10-11,"Understanding rules governing soccer and volleyball; learning about officials (referee, linesmen, umpires) and their functions",false
Jss 1,Calvary Term,8,Physical and Health Education,"Facilities, Equipment and Safety in Ball Games",10-11,"Identifying facilities (courts, pitches) and equipment (balls, nets, goals); learning safety measures and common injuries prevention",false
Jss 1,Calvary Term,9,Physical and Health Education,"Contact Sports: Wrestling and Judo",10-11,"Understanding contact sports where opponents touch; learning basic skills in wrestling and judo; safety measures and protective gear",false
Jss 1,Calvary Term,10,Physical and Health Education,"Non-Contact Sports: Gymnastics and Swimming",10-11,"Understanding non-contact sports without direct opponent touch; learning basic gymnastic movements and swimming strokes; safety precautions",false
Jss 1,Summer Term,1,Physical and Health Education,"Determinants of Health",10-11,"Understanding three determinants: hereditary (genes from parents), environment (surroundings), lifestyle (habits and choices)",false
Jss 1,Summer Term,2,Physical and Health Education,"Characteristics of a Healthy Person",10-11,"Identifying healthy person traits: good physical appearance, mental alertness, emotional stability, social well-being, disease-free",false
Jss 1,Summer Term,3,Physical and Health Education,"Sewage and Refuse: Meaning and Disposal",10-11,"Understanding sewage (liquid waste) and refuse (solid waste); learning disposal methods: pit latrines, septic tanks, landfills, recycling",false
Jss 1,Summer Term,4,Physical and Health Education,"Water Supply and Safe Water",10-11,"Learning sources of water: wells, boreholes, rivers, taps, rain; understanding qualities of safe water: clean, clear, odorless",false
